,RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,ACCX_labeled,ACCY_labeled,ACCZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,label,TS_diff,jumped/ok
598,2022.06.30 12:49:39:958,329.429,952.674788277507,162.931282865659,4.63881879278724,-907.72950812988,278.711634823583,77.0468487599865,-0.972798,-1.915621,1.941953,0.0,0.0,0.0,254,254,2,0.199526231496888,-7,0.0,0.5639999999999645,ok
599,2022.06.30 12:49:40:511,329.982,953.457645885621,163.012579563514,4.61690922554727,-908.898438479751,277.659948129287,76.7467538835481,-0.974361,-1.918698,1.938698,-0.028579,-0.008569,-0.033828,254,254,2,0.199526231496888,-7,0.0,0.5530000000000541,ok
600,2022.06.30 12:49:41:074,330.545,954.057675520585,163.116188368394,4.60224243096848,-909.990132560022,276.195323160449,76.5516187120229,-0.975366,-1.918799,1.938855,-0.009423,-0.002826,-0.011154,254,254,2,0.199526231496888,-7,0.0,0.5629999999999882,ok
601,2022.06.30 12:49:41:622,331.093,952.683788987785,163.392188403717,4.74681090961854,-909.809977548663,271.361205129549,78.8371923882514,-1.208151,-2.812744,3.260537,0.006519,-0.000897,0.001435,0,0,2,0.1,-10,0.0,0.5480000000000018,ok
602,2022.06.30 12:49:42:160,331.631,953.433263762346,163.526971578253,4.74121096333352,-911.169449211564,269.434190513588,78.8063465356827,-1.21851,-2.818976,3.266581,0.043064,-0.029977,-0.035817,254,254,2,0.1,-10,0.0,0.5379999999999541,ok
603,2022.06.30 12:49:42:707,332.178,954.405436772214,163.660162441165,4.72831697963648,-912.740045935847,267.59289966934,78.6726530119777,-1.219375,-2.820311,3.264778,0.000658,-9e-05,0.000145,254,254,2,0.1,-10,0.0,0.5470000000000255,ok
604,2022.06.30 12:49:43:254,332.725,955.382769905577,163.793076572969,4.71542395022592,-914.31064266013,265.751608825558,78.5389594882727,-1.220016,-2.819706,3.264168,-0.000712,0.000836,0.001336,254,254,2,0.1,-10,0.0,0.5470000000000255,ok
605,2022.06.30 12:49:43:821,333.292,952.906532058107,163.56275068098,4.89441411095176,-910.628795322962,268.656055530941,81.3017822327092,-1.229492,-1.826758,2.773364,0.0,0.0,0.0,254,254,2,0.0630957344480193,-12,0.0,0.5669999999999504,ok
606,2022.06.30 12:49:44:355,333.826,953.693201272086,163.665077802094,4.89803131182651,-911.854378193617,267.248294775862,81.4288895977661,-1.235396,-1.833861,2.775442,-2e-06,-2e-06,3e-06,254,254,2,0.0630957344480193,-12,0.0,0.5340000000000487,ok
607,2022.06.30 12:49:44:918,334.389,954.737134607874,163.78701162398,4.89425103202163,-913.424974918365,265.599043290607,81.455261326395,-1.238667,-1.835376,2.775506,0.001058,-0.000793,-0.00036,254,254,2,0.0630957344480193,-12,0.0,0.5629999999999882,ok
608,2022.06.30 12:49:45:468,334.939,954.532361970745,163.274451852298,4.87366206737506,-910.845019107219,273.709362674486,81.0960295042023,-3.853177,-3.044829,2.006983,-0.011092,-0.005916,0.017642,254,254,2,0.0251188643150958,-16,0.0,0.5500000000000114,ok
609,2022.06.30 12:49:46:015,335.486,956.306905301104,163.392093304046,4.7965114922495,-913.203463555314,272.375001622608,79.9636778058484,-3.869145,-3.068078,2.01406,-0.0025,0.005488,0.008113,254,254,2,0.0251188643150958,-16,0.0,0.5469999999999686,ok
610,2022.06.30 12:49:46:564,336.035,958.304715028857,163.507935965536,4.71238328705297,-915.773033064324,271.126364342905,78.7284784363583,-3.871688,-3.075963,2.015775,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.549000000000035,ok
611,2022.06.30 12:49:47:111,336.582,960.157705107667,163.613597297472,4.64505529893091,-918.131477512419,269.984042650016,77.7561919903383,-3.872245,-3.077343,2.014872,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.5469999999999686,ok
612,2022.06.30 12:49:47:675,337.146,955.89712072203,162.401754053652,4.94423913248275,-907.770675626583,287.931233837102,82.3851349344477,-3.107229,1.26108,-0.569039,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5640000000000214,ok
613,2022.06.30 12:49:48:225,337.696,957.316801110144,162.352148950248,4.91892300057665,-908.903537203092,289.156869690985,82.0860673803836,-3.102792,1.254846,-0.566196,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5500000000000114,ok
614,2022.06.30 12:49:48:771,338.242,958.95497684412,162.301645905653,4.88639767068784,-910.247523840517,290.468229317514,81.6841521561146,-3.102682,1.252995,-0.565827,-0.051071,0.067296,0.089507,254,254,2,0.158489319246111,-8,0.0,0.5459999999999923,ok
615,2022.06.30 12:49:49:322,338.793,956.25860976717,162.22919416055,4.73067718078137,-907.52858051518,290.865550096445,78.8646693332121,-3.35387,0.887758,-0.926319,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.5509999999999877,ok
616,2022.06.30 12:49:49:903,339.374,957.729630995432,162.17965557797,4.679925885239,-908.738678361289,292.120045508749,78.140511572361,-3.360114,0.887132,-0.922736,0.003095,-0.006786,-0.01037,254,254,2,0.0251188643150958,-16,0.0,0.5810000000000173,ok
617,2022.06.30 12:49:50:436,339.907,959.59074540018,162.128488585294,4.6405906076979,-910.293790060561,293.517128907457,77.635748677887,-3.362221,0.886489,-0.921482,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.5329999999999586,ok
618,2022.06.30 12:49:50:984,340.455,954.582179338916,162.493391556274,4.60386300402151,-907.430760496762,286.226891032198,76.6206164536998,-2.491469,-1.204897,0.262867,0.0,0.0,0.0,0,0,2,0.158489319246111,-8,0.0,0.5480000000000018,ok
619,2022.06.30 12:49:51:546,341.017,955.462323207621,162.520955678854,4.53978996832366,-908.486385803204,286.07939181845,75.6261823466048,-2.490301,-1.207107,0.265001,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5620000000000118,ok
620,2022.06.30 12:49:52:096,341.567,956.731780733451,162.546508499146,4.48719469341418,-909.887024962809,286.074480591105,74.8511431058869,-2.490405,-1.206268,0.263322,-0.005474,-0.010592,-0.004512,254,254,2,0.158489319246111,-8,0.0,0.5500000000000114,ok
621,2022.06.30 12:49:52:642,342.113,957.783763078873,162.573103235211,4.44192253526439,-911.076539061032,285.983845591581,74.1789515344426,-2.489495,-1.206435,0.262981,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5459999999999923,ok
622,2022.06.30 12:49:53:192,342.663,953.609228586147,162.754891168206,4.55100227248263,-907.868495644536,281.815688823921,75.6655337223783,-1.91638,-1.796937,1.089374,-0.000599,-0.000866,0.000263,254,254,2,0.125892541179417,-9,0.0,0.5500000000000114,ok
623,2022.06.30 12:49:53:739,343.21,954.506184331349,162.824911922102,4.51268814095885,-909.114662264474,280.98490104657,75.1004138896242,-1.919348,-1.798418,1.088547,0.0,0.0,0.0,254,254,2,0.125892541179417,-9,0.0,0.5469999999999686,ok
624,2022.06.30 12:49:54:286,343.757000000001,955.404980104494,162.894793696396,4.47443933134308,-910.360828883946,280.15411326968,74.5352940578014,-1.920023,-1.798738,1.088994,-0.014614,0.030154,0.051149,254,254,2,0.125892541179417,-9,0.0,0.5470000000010486,ok
625,2022.06.30 12:49:54:835,344.306,954.742122291205,163.06944369698,4.52892345691076,-910.510202700738,277.164642599011,75.3886712174863,-2.206046,-2.346226,1.962489,0.0,0.0,0.0,0,0,2,0.0794328234724281,-11,0.0,0.548999999998955,ok
626,2022.06.30 12:49:55:398,344.869,955.829234819483,163.170029308152,4.47410012528659,-912.101383172907,275.900324733419,74.5627504969016,-2.219481,-2.350115,1.970964,0.0,0.0,0.0,254,254,2,0.0794328234724281,-11,0.0,0.563000000000045,ok
627,2022.06.30 12:49:55:946,345.417,957.08918329901,163.269415254923,4.43795447186564,-913.826452436857,274.692871081119,74.0590723128989,-2.220126,-2.351357,1.9701,0.0,0.0,0.0,254,254,2,0.0794328234724281,-11,0.0,0.547999999999945,ok
628,2022.06.30 12:49:56:494,345.965,958.032331373276,163.359764570946,4.39980536512844,-915.20650784811,273.53486880094,73.4960645139217,-2.220646,-2.35097,1.96984,5.3e-05,1.5e-05,4.5e-05,254,254,2,0.0794328234724281,-11,0.0,0.5480000000000018,ok
629,2022.06.30 12:49:57:056,346.527,956.684128280129,163.527882951752,4.44053675845984,-914.665853959043,270.452261515984,74.070717192255,-3.089092,-3.663749,2.891797,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5620000000000118,ok
630,2022.06.30 12:49:57:608,347.079000000001,958.331738965941,163.688230160251,4.37140729960933,-917.080950928386,268.37774768674,73.0454372316599,-3.092,-3.676916,2.891262,-0.004193,-0.000638,0.004931,254,254,2,0.1,-10,0.0,0.5520000000009873,ok
631,2022.06.30 12:49:58:160,347.631000000001,960.0534866714,163.836956341948,4.31176831484286,-919.496047898196,266.495273215089,72.1802225233987,-3.094388,-3.678887,2.891483,0.004396,-0.004266,-0.002041,254,254,2,0.1,-10,0.0,0.5520000000000209,ok
632,2022.06.30 12:49:58:709,348.180000000001,950.983856863728,161.718413125166,4.91007707705399,-899.670498170424,297.21685388777,81.3967597773299,1.057018,7.394998,-3.542884,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.5489999999999782,ok
633,2022.06.30 12:49:59:257,348.728000000001,950.734595678208,161.46222293195,5.0064698874574,-897.966012654826,301.113713461109,82.9689285326749,1.057284,7.394009,-3.541882,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.5480000000000018,ok
634,2022.06.30 12:49:59:807,349.278000000001,950.724347256893,161.205033906624,5.09541841666536,-896.472652200609,305.096296807093,84.438249615021,1.057582,7.39179,-3.539742,-0.000122,0.000119,1.8e-05,254,254,2,0.0251188643150958,-16,0.0,0.5500000000000114,ok
635,2022.06.30 12:50:00:357,349.828000000001,950.799090581639,160.969007133125,5.15832337043428,-895.190416807309,308.780525208203,85.4845925262198,1.057618,7.389462,-3.537468,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.5500000000000114,ok
636,2022.06.30 12:50:00:904,350.375000000001,959.358012777937,161.959668062276,4.32813643147275,-909.593376053032,296.252847868316,72.4012227216735,-4.605929,-0.42593,-0.68387,0.0,0.0,0.0,254,254,2,0.0199526231496888,-17,0.0,0.5470000000000255,ok
637,2022.06.30 12:50:01:452,350.923000000001,961.379217855684,161.950783760101,4.23829520778141,-911.570737874601,297.053221377748,71.0505034793168,-4.608187,-0.430948,-0.682402,0.0,0.0,0.0,254,254,2,0.0199526231496888,-17,0.0,0.5480000000000018,ok
638,2022.06.30 12:50:02:015,351.486000000001,963.473782270292,161.931052499227,4.15806869227404,-913.548099696171,298.045634246169,69.8598494883627,-4.60874,-0.432789,-0.681773,-0.000721,0.00015,-0.001523,254,254,2,0.0199526231496888,-17,0.0,0.5629999999999882,ok
639,2022.06.30 12:50:02:562,352.033000000001,957.072305211505,161.959144255018,4.39050522063931,-907.348236648366,295.530785288494,73.2675221413374,-3.023882,-0.211795,-0.1516,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5469999999999686,ok
640,2022.06.30 12:50:03:105,352.576000000001,958.532543086386,161.963323904808,4.33104962650374,-908.826112077571,295.938812336623,72.3875231957063,-3.023646,-0.212422,-0.153216,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5430000000000064,ok
641,2022.06.30 12:50:03:667,353.138000000001,960.065049703479,161.956561900655,4.28103661477348,-910.303987506777,296.538878743275,71.6675895024091,-3.02292,-0.212881,-0.153014,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5620000000000118,ok
642,2022.06.30 12:50:04:216,353.687000000001,961.598298754994,161.949822334471,4.23118299477124,-911.781862935983,297.138945149927,70.9476558081806,-3.021851,-0.213291,-0.153223,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5489999999999782,ok
643,2022.06.30 12:50:04:783,354.254000000001,956.760041317161,162.31193756271,4.30694407588335,-908.954902146012,289.875857028324,71.852279282175,-2.360757,-1.505058,1.07251,0.0,0.0,0.0,254,254,2,0.199526231496888,-7,0.0,0.5670000000000073,ok
644,2022.06.30 12:50:05:314,354.785000000001,957.869607194106,162.381073486353,4.26187876845638,-910.412193826865,289.130793023152,71.1843117782846,-2.361308,-1.504013,1.06798,-1e-05,-3.7e-05,7e-06,254,254,2,0.199526231496888,-7,0.0,0.5310000000000059,ok
645,2022.06.30 12:50:05:864,355.335000000001,959.050698277408,162.439072542532,4.2261939741091,-911.869485508185,288.577768377436,70.6764095276594,-2.360714,-1.503838,1.067547,0.0,0.0,0.0,254,254,2,0.199526231496888,-7,0.0,0.5500000000000114,ok
646,2022.06.30 12:50:06:411,355.882000000001,952.915007648771,162.619352721458,4.43419728188119,-906.684080269653,283.801277458402,73.6737762084231,-0.894827,-1.738142,1.694325,0.0,0.0,0.0,254,254,2,0.0125892541179417,-19,0.0,0.5470000000000255,ok
647,2022.06.30 12:50:06:959,356.430000000001,953.542659869261,162.690969563667,4.42903185888167,-907.641885558143,282.855906350916,73.6365942545235,-0.89698,-1.737236,1.691317,0.0,0.0,0.0,254,254,2,0.0125892541179417,-19,0.0,0.547999999999945,ok
648,2022.06.30 12:50:07:507,356.978000000001,954.102744375504,162.773538218347,4.41454627829821,-908.599690846633,281.718495884441,73.4393470482901,-0.896233,-1.736849,1.690848,0.0,0.0,0.0,254,254,2,0.0125892541179417,-19,0.0,0.5480000000000018,ok
649,2022.06.30 12:50:08:054,357.525000000001,950.936700076084,162.89780382806,4.54884051831057,-906.025022614282,278.767707226412,75.4177124826238,-0.212083,-1.706388,2.106783,0.0,0.0,0.0,0,0,2,0.0251188643150958,-16,0.0,0.5470000000000255,ok
650,2022.06.30 12:50:08:603,358.074000000001,951.234801451661,162.982006070397,4.56739367263649,-906.694466571789,277.515713429799,75.7484031543136,-0.214356,-1.706689,2.111009,6.6e-05,-0.000208,-0.00024,254,254,2,0.0251188643150958,-16,0.0,0.5489999999999782,ok
651,2022.06.30 12:50:09:152,358.623000000001,951.616086228808,163.087113276202,4.55998557046969,-907.575035590213,275.965364687854,75.656115652062,-0.215272,-1.706329,2.109946,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.549000000000035,ok
652,2022.06.30 12:50:09:718,359.189000000001,951.749004683601,163.172147780176,4.55985758540218,-908.110590755939,274.656506677016,75.6645637871698,-0.215316,-1.705507,2.109407,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.5659999999999741,ok
653,2022.06.30 12:50:10:265,359.736000000001,952.136106085721,163.320285758086,4.7004577570151,-909.00664479984,272.364295353877,78.024193928577,-1.190874,-2.467102,3.198683,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5470000000000255,ok
654,2022.06.30 12:50:10:828,360.299000000001,953.10048725398,163.453864417206,4.68762695671735,-910.577241524123,270.523004509629,77.8905004039407,-1.196018,-2.476272,3.199118,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5629999999999882,ok
655,2022.06.30 12:50:11:377,360.848000000001,954.17323423789,163.597258960046,4.68406114467196,-912.281727039721,268.546538521547,77.9189841663465,-1.199734,-2.477649,3.200024,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5489999999999782,ok
656,2022.06.30 12:50:11:923,361.394000000001,951.742350413159,163.505000914246,4.68671902484551,-909.521616217215,269.326228213697,77.7644777502865,-1.924609,-2.814783,2.846601,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.5459999999999923,ok
657,2022.06.30 12:50:12:489,361.960000000001,952.931484161896,163.637066441625,4.66658787850448,-911.303338003345,267.570661142559,77.5279365563765,-1.941531,-2.831725,2.853145,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.5660000000000309,ok
658,2022.06.30 12:50:13:035,362.506000000001,953.955726356385,163.769829377638,4.62789453762032,-912.951170997228,265.758229856267,76.9691528249532,-1.94349,-2.836884,2.853468,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.5459999999999923,ok
659,2022.06.30 12:50:13:584,363.055000000001,955.15525690032,163.901238510157,4.60783468214173,-914.732892782893,264.002662785126,76.7326116310433,-1.944563,-2.837366,2.852581,0.029964,-0.052076,-0.079356,254,254,2,0.0251188643150958,-16,0.0,0.5489999999999782,ok
660,2022.06.30 12:50:14:132,363.603000000001,959.531285972832,163.903798099852,4.11622073724386,-919.537215394899,265.344746868232,68.8749851100147,-8.149061,-9.214122,3.720953,0.0,0.0,0.0,254,254,2,0.0316227766016838,-15,0.0,0.5480000000000018,ok
661,2022.06.30 12:50:14:682,364.153000000001,962.96179256965,164.178347523766,3.90291057698692,-924.331340560224,261.936726888322,65.544930499047,-8.159831,-9.238845,3.727129,-5.9e-05,0.000384,8.8e-05,254,254,2,0.0316227766016838,-15,0.0,0.5500000000000114,ok
662,2022.06.30 12:50:15:247,364.718000000001,966.688070097511,164.470110774117,3.68405450552328,-929.470479579177,258.287216177301,62.1141402507201,-8.163342,-9.243928,3.725751,0.0,0.0,0.0,254,254,2,0.0316227766016838,-15,0.0,0.5649999999999977,ok
663,2022.06.30 12:50:15:794,365.265000000001,957.491849919979,161.967893598484,4.77574329684328,-907.301970428322,295.362476076436,79.7169043933973,-1.844047,6.357696,-2.497349,-0.000825,0.001311,0.002296,254,254,2,0.158489319246111,-8,0.0,0.5470000000000255,ok
664,2022.06.30 12:50:16:342,365.813000000001,959.085992049214,161.737689094149,4.82256166869895,-907.554262986407,299.482736181944,80.6305811041966,-1.841255,6.355928,-2.496202,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5480000000000018,ok
665,2022.06.30 12:50:16:890,366.361000000001,960.403977619862,161.519983657993,4.86720551367016,-907.595430482645,303.325233156284,81.4870402319357,-1.840316,6.353866,-2.494773,-6e-06,4.2e-05,1e-05,254,254,2,0.158489319246111,-8,0.0,0.5480000000000018,ok
666,2022.06.30 12:50:17:437,366.908000000001,961.608539839401,161.345707505784,4.89329255048581,-907.770486771129,306.456436910747,82.0254808906466,-1.839358,6.351785,-2.49333,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5469999999999686,ok
667,2022.06.30 12:50:17:987,367.458000000001,959.420057182508,161.853125579936,4.65908054147548,-908.687124562915,297.827781657947,77.9305347753689,-2.010924,3.123202,-1.184227,0.018305,-0.036596,-0.043969,254,254,2,0.1,-10,0.0,0.5500000000000114,ok
668,2022.06.30 12:50:18:534,368.005000000001,960.727205869116,161.74144874135,4.65988899127379,-909.341083494946,300.006201462351,78.0502213286236,-2.009991,3.124608,-1.185954,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5470000000000255,ok
669,2022.06.30 12:50:19:082,368.553000000001,961.819704740273,161.630961265353,4.66788469264853,-909.783917366061,302.098897494114,78.2727555511519,-2.009062,3.123327,-1.185286,0.008196,0.014469,-0.017252,254,254,2,0.1,-10,0.0,0.5480000000000018,ok
670,2022.06.30 12:50:19:648,369.119000000001,957.387623936668,162.330252949071,4.52853256887418,-909.372053544968,289.688665806396,75.5910550383851,-2.186909,-0.492933,0.753909,0.0,0.0,0.0,254,254,2,0.199526231496888,-7,0.0,0.5659999999999741,ok
671,2022.06.30 12:50:20:196,369.667000000001,958.607008431453,162.356265539695,4.50177867475936,-910.695456434973,289.654895021096,75.2411060053855,-2.186877,-0.491419,0.751547,1.4e-05,-1.7e-05,-4e-06,254,254,2,0.199526231496888,-7,0.0,0.5480000000000018,ok
672,2022.06.30 12:50:20:746,370.217000000001,959.826797270807,162.382210120072,4.47509184879774,-912.018859324045,289.621124236266,74.8911569714546,-2.186133,-0.491447,0.751093,0.0,0.0,0.0,254,254,2,0.199526231496888,-7,0.0,0.5500000000000114,ok
673,2022.06.30 12:50:21:293,370.764000000001,954.4691353296,162.707551966093,4.49626932593028,-908.522454577032,282.841872477173,74.8248287653551,-1.464299,-1.863311,1.454605,0.0,0.0,0.0,0,0,2,0.199526231496888,-7,0.0,0.5469999999999686,ok
674,2022.06.30 12:50:21:841,371.312000000001,955.14739058138,162.778716830784,4.46525497817289,-909.557496135123,281.925360927642,74.3625566037372,-1.464012,-1.864221,1.455323,0.0,0.0,0.0,254,254,2,0.199526231496888,-7,0.0,0.5480000000000018,ok
675,2022.06.30 12:50:22:390,371.861000000001,956.045779665537,162.848593061753,4.42708077022874,-910.803662755061,281.094573149825,73.797436770983,-1.465488,-1.862342,1.45259,0.0,0.0,0.0,254,254,2,0.199526231496888,-7,0.0,0.549000000000035,ok
676,2022.06.30 12:50:22:936,372.407000000001,956.828034756036,162.92964982311,4.40543076026303,-911.972593104932,280.042886456456,73.497341895476,-1.464845,-1.861955,1.451899,0.0,0.0,0.0,254,254,2,0.199526231496888,-7,0.0,0.5459999999999923,ok
677,2022.06.30 12:50:23:486,372.957000000001,954.035048808512,163.062705807295,4.51549557497658,-909.820174994878,277.071505984724,75.1099467361346,-1.266497,-2.025397,2.019301,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5500000000000114,ok
678,2022.06.30 12:50:24:033,373.504000000001,954.923165743434,163.153883370887,4.50298649698949,-911.122994136065,275.884644146594,74.9720291448757,-1.270774,-2.025716,2.020796,6e-05,-0.000126,-0.000193,254,254,2,0.1,-10,0.0,0.5469999999999686,ok
679,2022.06.30 12:50:24:597,374.068000000001,955.746033650619,163.255945698914,4.48118287806952,-912.425813277718,274.50574294947,74.6740463022143,-1.272163,-2.025052,2.021175,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5640000000000214,ok
680,2022.06.30 12:50:25:146,374.617000000001,953.878083311804,163.202914095843,4.66105221101521,-910.1600901247,274.743022260594,77.5130949318409,-1.45511,-1.709488,2.324409,0.0,0.0,0.0,0,0,2,0.0794328234724281,-11,0.0,0.5489999999999782,ok
681,2022.06.30 12:50:25:708,375.179000000001,954.769357458126,163.293991915367,4.64838771677354,-911.462909265887,273.556160422464,77.375177340582,-1.47233,-1.721525,2.332219,0.003457,-0.004337,-0.001472,254,254,2,0.0794328234724281,-11,0.0,0.5620000000000118,ok
682,2022.06.30 12:50:26:258,375.729000000001,955.730769522967,163.373827983872,4.64503354599185,-912.765728407074,272.561337942854,77.3973250007257,-1.47426,-1.725502,2.332255,0.001256,-0.002354,-0.004094,254,254,2,0.0794328234724281,-11,0.0,0.5500000000000114,ok
683,2022.06.30 12:50:26:805,376.276000000001,956.947029576967,163.473310612762,4.63439607196546,-914.413561401423,271.325024732603,77.3187370253727,-1.475343,-1.725707,2.331979,0.0,0.0,0.0,254,254,2,0.0794328234724281,-11,0.0,0.5469999999999686,ok
684,2022.06.30 12:50:27:355,376.826000000001,957.27727169225,163.375830737604,4.87249860120406,-913.950143781956,272.880221610678,81.3098655343056,-2.540388,-1.580109,3.163062,0.0,0.0,0.0,254,254,2,0.0501187233627272,-13,0.0,0.5500000000000114,ok
685,2022.06.30 12:50:27:908,377.379000000001,959.030727677588,163.482582490843,4.85624707373052,-916.154115690384,271.680180801417,81.1877595027909,-2.536306,-1.597114,3.160172,0.0,0.0,0.0,254,254,2,0.0501187233627272,-13,0.0,0.5529999999999973,ok
686,2022.06.30 12:50:28:458,377.929000000001,960.787553707733,163.588939101679,4.84003823725516,-918.358087598346,270.480139991225,81.0656534712762,-2.540984,-1.600035,3.161761,0.0,0.0,0.0,254,254,2,0.0501187233627272,-13,0.0,0.5500000000000114,ok
687,2022.06.30 12:50:29:008,378.479000000001,957.783242315574,163.148978205358,4.90460529072662,-913.3012835728,276.629581970734,81.8876001816243,-3.80988,-2.146896,2.276417,0.0,0.0,0.0,254,254,2,0.0158489319246111,-18,0.0,0.5500000000000114,ok
688,2022.06.30 12:50:29:556,379.027000000001,959.690070202105,163.244434613034,4.84616915941049,-915.659728020895,275.679299635438,81.0753789860755,-3.819712,-2.170049,2.283136,0.0,0.0,0.0,254,254,2,0.0158489319246111,-18,0.0,0.5480000000000018,ok
689,2022.06.30 12:50:30:106,379.577000000001,961.77153993171,163.338533691546,4.80636284190256,-918.152061260305,274.785881514836,80.5854003289714,-3.824256,-2.176507,2.284059,0.03797,-0.089895,-0.096724,254,254,2,0.0158489319246111,-18,0.0,0.5500000000000114,ok
690,2022.06.30 12:50:30:654,380.125000000001,963.685263250405,163.433189078832,4.74833727695631,-920.510505707934,273.835599180005,79.7731791334227,-3.824558,-2.178112,2.283245,-1e-05,1.9e-05,3.1e-05,254,254,2,0.0158489319246111,-18,0.0,0.5480000000000018,ok
691,2022.06.30 12:50:31:201,380.672000000001,965.887553283328,163.515162645495,4.69254760383053,-923.080075217411,273.163079975882,79.0181755190715,-3.823538,-2.178226,2.281872,0.0,0.0,0.0,254,254,2,0.0158489319246111,-18,0.0,0.5469999999999686,ok
692,2022.06.30 12:50:31:751,381.222000000001,967.808055438762,163.609035236909,4.63497076944166,-925.438519665506,272.212797641518,78.2059543235227,-3.82207,-2.177852,2.280296,1.2e-05,-1.6e-05,2.5e-05,254,254,2,0.0158489319246111,-18,0.0,0.5500000000000114,ok
693,2022.06.30 12:50:32:298,381.769000000001,969.901874598582,163.701512563162,4.59590414724972,-927.930852904916,271.319379520446,77.7159756654873,-3.820468,-2.177321,2.278668,-0.008598,0.000642,0.003943,254,254,2,0.0158489319246111,-18,0.0,0.5469999999999686,ok
1093,2022.06.30 12:44:11:078,0.0,1413.8413418662,45.9561239333934,4.37377046287033,980.052783265244,1013.32030610603,107.823184970766,-30.4238,19.255651,37.798847,-0.200153,0.05403,0.113019,0,0,11,0.0125892541179417,-19,0.0,0.0,ok
1094,2022.06.30 12:44:11:627,0.549,1399.32201792913,46.7885766562974,4.88880265581364,954.619578177109,1016.16052831657,119.253308187239,-30.384878,19.298222,37.719116,-0.066828,0.01804,0.037735,254,254,11,0.0125892541179417,-19,0.0,0.549,ok
1095,2022.06.30 12:44:12:177,1.099,1385.30595613678,47.6306723905558,5.41734372276598,929.39749814989,1018.91502675493,130.786279072985,-30.356468,19.310652,37.685024,-0.022318,0.006025,0.012602,254,254,11,0.0125892541179417,-19,0.0,0.5499999999999999,ok
1096,2022.06.30 12:44:12:728,1.65,1371.54091160133,48.4916863353099,5.96288423328925,904.041529331356,1021.53435004946,142.481427243911,-30.330889,19.313732,37.671112,-0.006839,0.001846,0.003862,254,254,11,0.0125892541179417,-19,0.0,0.5509999999999999,ok
1097,2022.06.30 12:44:13:275,2.197,1360.80580333492,49.1977554877689,6.41592044752473,883.64964324329,1023.63689218411,152.063326761127,-30.312271,19.313093,37.65971,-0.00229,0.000618,0.001293,254,254,11,0.0125892541179417,-19,0.0,0.5470000000000002,ok
1098,2022.06.30 12:44:13:841,2.763,1345.67344078831,50.2513917028698,7.0823234794919,853.885730608366,1026.73672423706,165.915241642855,-30.286322,19.311106,37.645077,-0.000763,0.000206,0.000431,254,254,11,0.0125892541179417,-19,0.0,0.5659999999999998,ok
1099,2022.06.30 12:44:14:388,3.31,1333.98697058508,51.1263375419522,7.61558289132324,829.832580931019,1029.39067321857,176.787915895693,-30.264521,19.309908,37.633678,-0.000238,6.4e-05,0.000135,254,254,11,0.0125892541179417,-19,0.0,0.5470000000000002,ok
1100,2022.06.30 12:44:14:936,3.858,1321.79502981954,52.0794693331549,8.21482130035394,803.997709468473,1032.01740935474,188.864636218175,-30.239786,19.308643,37.62019,-7.5e-05,2e-05,4.2e-05,254,254,11,0.0125892541179417,-19,0.0,0.548,ok
