,id,azimuth,elevation,range,heading,angularVel,radialVel,rcs,rcs_dsbm,TrackTime,SystemTime,pos_x,pos_y,pos_z,vel,velXY,vel_x,vel_y,vel_z,acc,accXY,acc_x,acc_y,acc_z,disp,dispXY,MaxVelocity,probUAV,label
505,3,-241.014965057373,9.5401086807251,494.302581787109,-34.03693178383345,0,-7.783460625087079,0.0823621929442544,-16.3063468933105,335.738000000001,2021.06.18 13:16:32:476,-236.216980871302,426.409334890002,81.9247180533153,8.841856542394677,8.841505603510065,7.32675194207026,-4.94883090398829,-0.0787767693400383,0,0,0,0,0,0,0,8.841856542394677,0.0131117301061749,1.0
506,3,-241.34256466304,10.8095194023347,489.212154495382,-48.86831369289215,-29.662763818117398,-9.85316848785387,0.100570872836889,-10.541200655643,336.238000000001,2021.06.18 13:16:32:976,-230.446572831579,421.663577090944,91.7459288356916,10.481809888959765,10.445092324417407,6.87069700772984,-7.86724070393017,0.876575657140492,3.279906693130176,3.2071734418146853,-0.9121098686808402,-5.836819599883761,1.9107048529610606,12.340016501775208,7.471266695294715,10.481809888959765,0.008223157162804,1.0
507,3,-242.126788139343,11.7624859544966,484.424819946289,-30.052759933690485,37.63110751840333,-9.84025524228089,0.0971260612767943,-9.89733250935878,336.738000000001,2021.06.18 13:16:33:476,-221.721047884481,419.231525182223,98.7521936031092,12.655162775496915,12.436926158326026,10.7649632567913,-6.22837846855724,2.34008816215728,4.3467057730743015,3.9836676678172367,7.788532498122919,3.2777244707458593,2.927025010033576,11.451524268860465,9.058126853226497,12.655162775496915,0.0222695981566289,1.0
508,3,-242.067141096168,11.7658070537531,479.673654146284,-42.19402729931881,-24.282534731256654,-9.68680806091556,0.0549165032975833,-10.3704888174468,337.238000000001,2021.06.18 13:16:33:976,-219.975394092081,414.885976289911,97.8111521759542,11.075765782653523,10.924844047843147,8.09393962380809,-7.33759898303547,1.82218830050706,-3.158793985686785,-3.0241642209657584,-5.342047265966418,-2.218441028956459,-1.0357997233004403,4.776678899195157,4.683065485170407,12.655162775496915,0.0817058719346527,1.0
509,3,-242.218886105519,12.066238187394,474.933068041531,-44.11247211546693,-3.8368896322962343,-9.59201467689861,0.0539363354744969,-12.614109992981,337.738000000001,2021.06.18 13:16:34:476,-216.473342908239,410.905847361887,99.2815406105089,11.03110746709289,10.811888926704759,7.76266373371352,-7.52582181032011,2.18823896938874,-0.08931663112126742,-0.22591024227677536,-0.6625517801891405,-0.3764456545692809,0.7321013377633601,5.501620754506313,5.301489298106941,12.655162775496915,0.147835433201983,1.0
510,3,-242.544352107578,12.596485597116,470.280436763057,-42.19754444259245,3.8298553457489533,-9.453564328966035,0.0490215645753074,-12.800885297634,338.238000000001,2021.06.18 13:16:34:976,-211.609097026083,407.265972305109,102.55889516252,11.550366137114713,11.095913470234548,8.22022312375994,-7.4530012434277,3.20806205714194,1.0385173400436472,0.5680490870595776,0.9151187800928398,0.1456411337848209,2.0396461755064,6.902943668509425,6.075325376556094,12.655162775496915,0.250005996475619,1.0
511,3,-242.68294511018,13.0105776610198,465.435607910156,-44.60185218366361,-4.808615482142315,-9.491336015197572,0.0441104246619811,-13.0983173582289,338.738000000001,2021.06.18 13:16:35:476,-208.11155557314,402.914613466875,104.783830746918,11.584726346120968,11.074176343555918,7.88485062548533,-7.77602162432417,3.40125018578989,0.06872041801251072,-0.043474253357260295,-0.6707449965492192,-0.6460407617929409,0.38637625729589953,6.009780221343574,5.582752005429935,12.655162775496915,0.473988010927495,1.0
512,3,-242.804848070498,13.2041435418306,460.77379127785,-45.6517022602336,-2.0997001531399775,-9.42533690422712,0.0428611357475298,-13.6793632507324,339.238000000001,2021.06.18 13:16:35:976,-205.016841706989,399.002331101142,105.250177333837,11.281329519549173,10.871665477480436,7.59949348650499,-7.7743687205334,3.01252144795878,-0.6067936531435905,-0.4050217321509635,-0.5707142779606809,0.003305807581540421,-0.7774574756622199,5.010058518790353,4.9883070497487205,12.655162775496915,0.725648309345599,1.0
513,3,-242.982241372082,13.5972878554157,456.115034442082,-46.16247712294582,-1.0215497254244497,-9.38700484391496,0.0428611357475298,-13.6793632507324,339.738000000001,2021.06.18 13:16:36:476,-201.390394357965,394.948137986151,107.230058862151,11.344639828132927,10.891445531028664,7.54358622013518,-7.856073618211,3.1744711488208,0.12662061716750728,0.039560107096455965,-0.11181453273962028,-0.16340979535520006,0.32389940172404064,5.788569171655685,5.439448702661292,12.655162775496915,0.802036878661579,1.0
514,3,-243.161416035778,14.1828987913311,451.53027689232,-46.78506243832553,-1.245170630759418,-9.312762514037988,0.0428611357475298,-13.6793632507324,340.238000000001,2021.06.18 13:16:36:976,-197.642437958483,390.611529936382,110.63292702283,11.598623180033409,10.989097164256494,7.52464287339058,-8.00874560174079,3.71049904823303,0.5079667038009639,0.1953032664556602,-0.03788669348919882,-0.30534396705957967,1.0720557988244597,6.66579764684634,5.731783888959813,12.655162775496915,0.834050416946411,1.0
17,2,-126.810722351074,19.0003700256348,318.193023681641,-117.06042816061158,0,8.119527989395559,0.0230309543987377,-24.741569519043,83.105,2021.06.18 13:08:07:210,-180.265370285524,-240.871703569973,103.595458466032,8.519287574570052,8.49671088382491,-3.86540838708938,-7.5665523089666,0.619810402393341,0,0,0,0,0,0,0,8.519287574570052,0.0153875267133117,1.0
18,2,-125.783935052377,20.5412270934494,322.410230283384,-98.8683755111759,36.38410529887136,7.7074337876076875,0.0220519560893282,-17.7300995720757,83.605,2021.06.18 13:08:07:710,-176.53459320288,-244.915912968076,113.128619957415,8.59004952230507,8.29903680704172,-1.27942148137545,-8.19982271745117,2.21696614115334,0.14152389547003708,-0.3953481535663812,5.1719738114278595,-1.2665408169691403,3.1943114775199977,11.007065699671008,5.502211127909063,8.59004952230507,0.0264848457925297,1.0
19,2,-125.250287613779,20.3178458843591,326.891024031729,-94.3598465651206,9.017057892110586,8.310534897463716,0.0229206002600934,-16.1168174743652,84.105,2021.06.18 13:08:08:210,-176.892846949771,-250.32660139645,113.498186586744,9.730556627265791,9.572287272146083,-0.727687816610322,-9.54458768423481,1.74786974798934,2.281014209921441,2.546500930208726,1.1034673295302562,-2.689529933567279,-0.938192786328,5.4351149490710435,5.42253584737823,9.730556627265791,0.0260890688360581,1.0
20,2,-123.302868383902,19.3692298465305,332.145969532154,-75.4407846147124,37.83812390081641,9.451725336155755,0.0198136050109587,-17.0303649902344,84.605,2021.06.18 13:08:08:710,-172.047627749255,-261.888963294534,110.157719569399,15.101520448475123,15.098226107206578,3.79539893455721,-14.6133972269249,-0.315417614248054,10.741927642418663,11.05187767012099,9.046173502335064,-10.13761908538018,-4.1265747244747875,12.973938556093252,12.536521118847658,15.101520448475123,0.0568937458511868,1.0
21,2,-123.514779598913,20.4465642732995,336.4942053679,-83.46260623225304,-16.043643235081277,9.166077275925229,0.0325266575189167,-17.0303649902344,85.105,2021.06.18 13:08:09:210,-174.087526829061,-262.870066646427,117.549505247134,11.598577613393418,11.02449163088081,1.25515643787185,-10.9528077695096,3.60382948189144,-7.0058856701634085,-8.147468952651536,-5.080484993370719,7.321178914830597,7.838494192278987,7.73060460432799,2.2635706401367357,15.101520448475123,0.0633966194761687,1.0
