,Unnamed: 0,RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,ACCX_labeled,ACCY_labeled,ACCZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,label,TS_diff,jumped/ok
285,285,2022.06.30 12:40:02:753,158.116,964.420620268537,163.258832772922,4.42741517498226,-920.788480737564,276.971077444276,74.4495050320402,1.69388,-4.280841,-2.052596,0.0,0.0,0.0,254,254,2,0.0501187233627272,-13,0.0,0.5650000000000261,ok
286,286,2022.06.30 12:40:03:306,158.669,958.347820651577,161.676983876352,4.96578521509854,-906.344165140016,300.148634354897,82.9553913809359,-2.18099,-1.510557,5.859118,0.000664,-0.003429,-0.000502,254,254,2,0.1,-10,0.0,0.5529999999999973,ok
287,287,2022.06.30 12:40:03:852,159.215,959.42552561814,161.513206584791,5.00835742037356,-906.441985158267,303.058939192881,83.7588569959626,-2.177712,-1.497106,5.85271,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5459999999999923,ok
288,288,2022.06.30 12:40:04:419,159.782,960.76008935171,161.295813986499,5.05265564416129,-906.483152654747,306.90143616722,84.6153161237016,-2.17606,-1.496176,5.850317,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5670000000000073,ok
289,289,2022.06.30 12:40:04:950,160.313,956.907748273799,161.746851334509,4.89536918271039,-905.443012372942,298.625498457823,81.65905780904,-0.714134,-1.90448,2.258176,-3.9e-05,-4e-06,7.8e-05,254,254,2,0.1,-10,0.0,0.5309999999999775,ok
290,290,2022.06.30 12:40:05:499,160.862,958.04902808237,161.678224263733,4.9031342155134,-906.15362382693,300.063765484399,81.8858160991222,-0.71527,-1.904294,2.258044,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5490000000000066,ok
291,291,2022.06.30 12:40:06:063,161.426,959.09373570681,161.599535324052,4.90165253387792,-906.730346489137,301.637207655276,81.9503971049562,-0.714696,-1.903745,2.256963,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.563999999999993,ok
292,292,2022.06.30 12:40:06:593,161.956,960.140235869327,161.521018119793,4.90016490906671,-907.30706915181,303.210649826153,82.0149781098589,-0.71421,-1.902901,2.25588,0.02447,-0.048722,-0.072635,254,254,2,0.1,-10,0.0,0.5300000000000011,ok
293,293,2022.06.30 12:40:07:143,162.506,958.941236339224,162.184598881994,4.53165679318723,-910.1032487474,292.472063244797,75.7658471381292,0.756982,-3.347452,-1.685442,0.000799,-0.000362,0.000252,254,254,2,0.1,-10,0.0,0.5500000000000114,ok
294,294,2022.06.30 12:40:07:737,163.1,960.602111994646,162.240505707465,4.45567836323919,-912.060026821103,292.119345700929,74.6271593384445,0.753598,-3.3475,-1.684948,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5939999999999941,ok
295,295,2022.06.30 12:40:08:301,163.664,962.046907765298,162.297250904945,4.38709888609325,-913.805679833014,291.680904384877,73.5913192089647,0.753295,-3.347031,-1.685096,9.4e-05,-3.8e-05,-0.000156,254,254,2,0.1,-10,0.0,0.563999999999993,ok
296,296,2022.06.30 12:40:08:833,164.196,956.952535734907,162.556081478435,4.54078208929722,-910.077566275744,285.967310103078,75.7606531353667,1.658712,-2.400006,-2.375222,0.0,0.0,0.0,254,254,2,0.199526231496888,-7,0.0,0.5320000000000107,ok
297,297,2022.06.30 12:40:09:384,164.747,957.994213772376,162.635922409037,4.48615738538066,-911.534857956785,285.030206739379,74.9326203810051,1.653109,-2.401918,-2.374533,0.0,0.0,0.0,254,254,2,0.199526231496888,-7,0.0,0.5510000000000161,ok
298,298,2022.06.30 12:40:09:933,165.296,959.138581975551,162.725694758444,4.44089704024905,-913.126038429606,283.957928231379,74.266764911823,1.650286,-2.401824,-2.373718,1e-06,-1e-06,-2e-06,254,254,2,0.199526231496888,-7,0.0,0.5489999999999782,ok
299,299,2022.06.30 12:40:10:496,165.859,956.497728207511,162.889081281746,4.6559558548222,-911.143577884713,280.494443652886,77.641172231175,2.62655,-1.992005,-2.339175,3e-06,1.4e-05,-9e-06,0,0,2,0.0794328234724281,-11,0.0,0.5630000000000166,ok
300,300,2022.06.30 12:40:11:061,166.424,957.562161512806,163.011153632303,4.62683311031855,-912.791410878374,278.874051726048,77.2424537520856,2.632533,-2.000319,-2.340019,0.000471,-2.6e-05,0.0,254,254,2,0.0794328234724281,-11,0.0,0.5649999999999977,ok
301,301,2022.06.30 12:40:11:593,166.956,958.699552524106,163.121925381533,4.60702268002076,-914.4392438725,277.445699156808,77.0038005243987,2.624752,-1.997307,-2.341959,1e-06,-3e-06,-2e-06,254,254,2,0.0794328234724281,-11,0.0,0.5319999999999823,ok
302,302,2022.06.30 12:40:12:156,167.519,960.058544310196,163.231160472765,4.58004106781005,-916.298201927951,276.103070360674,76.6622996265069,2.623929,-1.997295,-2.341164,0.0,0.0,0.0,254,254,2,0.0794328234724281,-11,0.0,0.5630000000000166,ok
303,303,2022.06.30 12:40:12:705,168.068,955.15151859474,163.195969415047,4.86117492172654,-911.076727916577,275.140216858494,80.9412156427279,2.816207,-1.031415,-1.382979,3.6e-05,-2e-06,0.0,254,254,2,0.125892541179417,-9,0.0,0.5490000000000066,ok
304,304,2022.06.30 12:40:13:256,168.619,956.3160419163,163.29609942426,4.8760762398927,-912.647324640692,273.875044090288,81.2877178741619,2.813908,-1.031381,-1.384946,-0.00161,0.002919,0.004671,254,254,2,0.125892541179417,-9,0.0,0.5509999999999877,ok
305,305,2022.06.30 12:40:13:806,169.169,957.094815230729,163.398276278751,4.87973588316605,-913.872907512167,272.467283335209,81.4148252392188,2.81364,-1.032133,-1.384099,-0.000135,-0.000836,0.000205,254,254,2,0.125892541179417,-9,0.0,0.5500000000000114,ok
306,306,2022.06.30 12:40:14:352,169.715,954.831463489261,163.400948329564,4.82169567797987,-911.802824395389,271.803794774372,80.2585212914273,2.567124,-1.789682,-1.985545,0.030125,-0.067351,-0.023067,0,0,2,0.0125892541179417,-19,0.0,0.5459999999999923,ok
307,307,2022.06.30 12:40:14:917,170.28,955.980210317083,163.511589578083,4.80153404786306,-913.450657389515,270.375442205128,80.0198680637404,2.574219,-1.808414,-1.996748,0.0,0.0,0.0,254,254,2,0.0125892541179417,-19,0.0,0.5649999999999977,ok
308,308,2022.06.30 12:40:15:465,170.828,957.132606469579,163.621958302113,4.78140313464475,-915.098490383641,268.947089636818,79.7812148360536,2.573541,-1.804902,-2.001249,0.042331,-0.018125,-0.023874,254,254,2,0.0125892541179417,-19,0.0,0.5480000000000018,ok
309,309,2022.06.30 12:40:16:028,171.391,958.355565523525,163.720994886479,4.77057263028711,-916.746323377767,267.710776426564,79.7026268597692,2.572786,-1.805698,-2.001252,0.0,0.0,0.0,254,254,2,0.0125892541179417,-19,0.0,0.5629999999999882,ok
310,310,2022.06.30 12:40:16:577,171.94,955.50275809424,163.546074200697,4.58900325726283,-913.435172364691,269.773029278043,76.4474936602637,1.871461,-3.289893,-3.259928,-3e-06,-2.1e-05,5e-06,254,254,2,0.01,-20,0.0,0.5490000000000066,ok
311,311,2022.06.30 12:40:17:139,172.502,957.14144718099,163.653319709462,4.52891909504624,-915.582491751013,268.54498381204,75.5780548844486,1.876297,-3.291393,-3.272806,-4e-06,-2e-06,3e-06,254,254,2,0.01,-20,0.0,0.5620000000000118,ok
312,312,2022.06.30 12:40:17:704,173.067,958.870607660419,163.780887045581,4.44327175027281,-917.940936199127,267.018583401168,74.2856379346922,1.875856,-3.293502,-3.275303,0.0,0.0,0.0,254,254,2,0.01,-20,0.0,0.5649999999999977,ok
313,313,2022.06.30 12:40:18:254,173.617,949.737040170947,161.745232138659,5.29581401736755,-898.089704000069,296.228434254263,87.6586777279153,-3.29569,1.641785,7.76369,0.0,0.0,0.0,254,254,2,0.0251188643150958,-16,0.0,0.549999999999983,ok
314,314,2022.06.30 12:40:18:817,174.18,949.431505027891,161.467348547611,5.41845358018126,-896.174093422847,300.423648772474,89.6538246562704,-3.292018,1.645031,7.760733,0.041475,-0.022998,-0.026452,254,254,2,0.0251188643150958,-16,0.0,0.5630000000000166,ok
315,315,2022.06.30 12:40:19:398,174.761,949.131206377535,161.167776982148,5.54103826797811,-894.12459405431,304.94607779304,91.6468595508486,-3.288368,1.646558,7.757342,6.5e-05,-0.000136,-0.000211,254,254,2,0.0251188643150958,-16,0.0,0.5809999999999889,ok
316,316,2022.06.30 12:40:19:945,175.308,957.597613655562,162.127026335759,4.54917213090419,-908.512068275044,292.968223676755,75.9515068521723,-0.983903,-4.281576,-0.133918,0.0,0.0,0.0,0,0,2,0.125892541179417,-9,0.0,0.546999999999997,ok
317,317,2022.06.30 12:40:20:494,175.857,959.367034972583,162.097637081009,4.46588086987983,-910.144416243881,294.010087916831,74.7015232462436,-0.981474,-4.287526,-0.132883,0.0,0.0,0.0,254,254,2,0.125892541179417,-9,0.0,0.5490000000000066,ok
318,318,2022.06.30 12:40:21:042,176.405,961.357471781027,162.067373013299,4.37574854389462,-911.987889274043,295.137675929087,73.3486919710413,-0.982713,-4.279912,-0.134224,-1e-06,-1.5e-05,2.6e-05,254,254,2,0.125892541179417,-9,0.0,0.5480000000000018,ok
319,319,2022.06.30 12:40:21:590,176.953,963.300266924599,162.037458046131,4.31156694130676,-913.75412603466,296.236404383388,72.4209509026259,-0.982734,-4.279065,-0.134781,0.000995,0.000175,-0.00328,254,254,2,0.125892541179417,-9,0.0,0.5480000000000018,ok
320,320,2022.06.30 12:40:22:155,177.518,957.865506708064,162.274718479233,4.40192498095197,-909.701582372989,290.76515573345,73.5185975143686,-0.012652,-3.360129,-0.971822,0.000374,-0.000834,-0.001225,254,254,2,0.199526231496888,-7,0.0,0.5649999999999977,ok
321,321,2022.06.30 12:40:22:734,178.097,959.4743121023,162.288302729315,4.32608148589317,-911.390582863595,291.06686719523,72.37568564713,-0.018455,-3.357769,-0.970441,0.001497,-0.000483,0.001136,254,254,2,0.199526231496888,-7,0.0,0.5790000000000077,ok
322,322,2022.06.30 12:40:23:270,178.633,960.865908742496,162.302884215373,4.25761176119786,-912.868458292876,291.282854884834,71.3356214500964,-0.018438,-3.357107,-0.97075,0.000127,-7.1e-05,-8.1e-05,254,254,2,0.199526231496888,-7,0.0,0.5360000000000014,ok
323,323,2022.06.30 12:40:23:833,179.196,955.905490517966,162.625292678324,4.38497484043748,-909.619247380028,284.616476652511,73.0862012701109,1.145288,-2.297552,-2.076529,-6e-06,3e-06,1.8e-05,0,0,2,0.158489319246111,-8,0.0,0.5629999999999882,ok
324,324,2022.06.30 12:40:24:395,179.758,957.10093650818,162.714985384846,4.31399054423537,-911.287664122394,283.573057703397,71.9952555932105,1.144417,-2.298157,-2.076409,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5620000000000118,ok
325,325,2022.06.30 12:40:24:944,180.307,958.118775282819,162.773485858968,4.25961697254765,-912.611067011654,282.963168842522,71.1651108050719,1.144192,-2.297552,-2.076341,0.0,0.0,0.0,254,254,2,0.158489319246111,-8,0.0,0.5489999999999782,ok
326,326,2022.06.30 12:40:25:507,180.87,959.238171819126,162.841956055876,4.21462973486054,-914.068358692694,282.21810483735,70.4971433021128,1.143388,-2.296769,-2.075952,0.009334,0.005619,-0.01217,254,254,2,0.158489319246111,-8,0.0,0.5630000000000166,ok
327,327,2022.06.30 12:40:26:072,181.435,954.468127756028,163.049487991185,4.4401001816233,-910.26300886588,277.435847789759,73.8918936941773,1.95551,-1.280858,-2.232396,0.0,0.0,0.0,254,254,2,0.125892541179417,-9,0.0,0.5649999999999977,ok
328,328,2022.06.30 12:40:26:634,181.997,955.288312640472,163.151683209724,4.41835464376974,-911.565828007365,276.0569465931,73.5939108515158,1.951768,-1.283057,-2.232342,0.0,0.0,0.0,254,254,2,0.125892541179417,-9,0.0,0.5620000000000118,ok
329,329,2022.06.30 12:40:27:184,182.547,955.859405405414,163.233817815053,4.40385116398209,-912.523633295743,274.919536127087,73.3966636462137,1.951278,-1.282924,-2.231843,-1e-06,-1e-06,0.0,254,254,2,0.125892541179417,-9,0.0,0.549999999999983,ok
330,330,2022.06.30 12:40:27:732,183.095,953.422050128501,163.323262050949,4.62161574580121,-910.350631437764,272.715458187777,76.8219524454325,2.666866,-1.082218,-1.904177,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5480000000000018,ok
331,331,2022.06.30 12:40:28:282,183.645,954.419133101413,163.42436775897,4.61823815779741,-911.787339370565,271.393421204881,76.8462121402845,2.666136,-1.08644,-1.907636,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5500000000000114,ok
332,332,2022.06.30 12:40:28:848,184.211,955.134268148557,163.537687921716,4.61278938071694,-913.012922242039,269.793621091743,76.8132542530075,2.666952,-1.089008,-1.907265,0.0,0.0,0.0,254,254,2,0.1,-10,0.0,0.5660000000000025,ok
333,333,2022.06.30 12:40:29:395,184.758,956.137605761064,163.638385657317,4.60939686933524,-914.449630174839,268.471584108844,76.8375139478594,2.666305,-1.089357,-1.906515,-4e-06,9e-06,1.3e-05,254,254,2,0.1,-10,0.0,0.546999999999997,ok
334,334,2022.06.30 12:40:29:944,185.307,954.61500817251,163.316495501685,4.75166782862411,-911.287852977903,273.113507687358,79.0776502043009,2.296815,-2.134466,-1.682598,0.0,0.0,0.0,254,254,2,0.01,-20,0.0,0.5489999999999782,ok
335,335,2022.06.30 12:40:30:491,185.854,955.726480009255,163.40609134551,4.73164576414803,-912.801797180713,272.012369621403,78.8368849428371,2.297824,-2.129956,-1.695637,0.0,0.0,0.0,254,254,2,0.01,-20,0.0,0.5470000000000255,ok
336,336,2022.06.30 12:40:31:054,186.417,957.125492164045,163.483079741586,4.71368890529013,-914.526866444384,271.188994686621,78.6533372625709,2.297542,-2.131637,-1.697038,0.00165,-0.003138,-0.006849,254,254,2,0.01,-20,0.0,0.5629999999999882,ok
337,337,2022.06.30 12:40:31:619,186.982,960.19310512096,163.719449754753,4.50514900796374,-918.842088965735,268.349679939718,75.4219062551856,4.54334,-7.502051,-8.316035,-8.3e-05,-0.000772,0.000833,254,254,2,0.0316227766016838,-15,0.0,0.5649999999999977,ok
338,338,2022.06.30 12:40:32:166,187.529,963.599350879259,163.984032675924,4.3254946587998,-923.558977861964,265.104839759915,72.6770071024075,4.564495,-7.544796,-8.387464,0.0,0.0,0.0,254,254,2,0.0316227766016838,-15,0.0,0.546999999999997,ok
339,339,2022.06.30 12:40:32:714,188.077,967.397566918092,164.27586746528,4.14911337618648,-928.754769402148,261.483333706561,69.9935495993122,4.569677,-7.560891,-8.408351,-2.7e-05,-0.000253,0.000273,254,254,2,0.0316227766016838,-15,0.0,0.5480000000000018,ok
340,340,2022.06.30 12:40:33:264,188.627,960.725123881739,163.025299461875,4.43968576825967,-916.112759338282,279.641509352332,74.3693625247106,1.751068,-7.549455,-5.029051,0.006424,-0.012197,-0.020819,0,0,2,0.01,-20,0.0,0.5500000000000114,ok
341,341,2022.06.30 12:40:33:828,189.191,963.978906859331,163.17648989766,4.26996332206659,-920.160204276537,278.224781045181,71.7739684553817,1.753496,-7.551946,-5.037285,0.0,0.0,0.0,254,254,2,0.01,-20,0.0,0.563999999999993,ok
342,342,2022.06.30 12:40:34:394,189.757,967.533056014305,163.314393345139,4.10354151857758,-924.418774276583,277.085815869199,69.2357919681817,1.754109,-7.547932,-5.042174,0.0,0.0,0.0,254,254,2,0.01,-20,0.0,0.5660000000000025,ok
343,343,2022.06.30 12:40:34:941,190.304,970.715334612842,163.453501088974,3.92690313806082,-928.332330423523,275.804262706348,66.4782206136733,1.751866,-7.545927,-5.041998,0.0,0.0,0.0,254,254,2,0.01,-20,0.0,0.546999999999997,ok
344,344,2022.06.30 12:40:35:505,190.868,953.927571281735,162.015857457001,4.78700489146525,-904.155678256747,293.501356317058,79.6070007449016,-2.046871,-0.850857,3.343633,0.000219,8.5e-05,-0.000129,254,254,2,0.0316227766016838,-15,0.0,0.563999999999993,ok
345,345,2022.06.30 12:40:36:053,191.416,954.378696122966,161.88567702671,4.79099478256621,-903.908484422357,295.692955093058,79.7108757384121,-2.043202,-0.850887,3.343784,1e-06,-1e-06,0.0,254,254,2,0.0316227766016838,-15,0.0,0.5480000000000018,ok
346,346,2022.06.30 12:40:36:600,191.963,954.932839425969,161.765872544058,4.80422727386964,-903.795179378816,297.749378724297,79.9769280171022,-2.042562,-0.849896,3.342598,-4.7e-05,-7.6e-05,0.000107,254,254,2,0.0316227766016838,-15,0.0,0.546999999999997,ok
347,347,2022.06.30 12:40:37:151,192.514,954.024100322317,162.389269375442,4.4964625623026,-906.514122704862,287.75009001909,74.793148258701,-0.346431,-2.074154,-0.64742,1e-06,-1e-06,-2e-06,254,254,2,0.251188643150958,-6,0.0,0.5510000000000161,ok
348,348,2022.06.30 12:40:37:713,193.076,954.946922410645,162.384728092321,4.44176757238741,-907.435859220175,288.121844667156,73.9566673701629,-0.347943,-2.075648,-0.645803,0.0,0.0,0.0,254,254,2,0.251188643150958,-6,0.0,0.5619999999999834,ok
