,id,azimuth,elevation,range,heading,angularVel,radialVel,radialVelSMA,radialVelEMA,rcs,rcsSMA,rcsEMA,TrackTime,SystemTime,pos_x,pos_y,pos_z,heightSMA,heightEMA,vel,velXY,velSMA,velEMA,vel_x,vel_y,vel_z,acc,accXY,acc_x,acc_y,acc_z,accSMA,accSMS,accEMA,accEMS,disp,dispSMA,dispEMA,dispXY,MaxVelocity,probUAV,label
98,7,-161.206929692682,19.8265361066135,497.827780093787,-90.31635013327192,0.5080307943252365,3.477158418164876,2.790061827382666,2.67450664088301,0.0236577410715358,0.024099446430896183,0.023668329100143232,20.0,2021.04.13 13:36:38:143,-443.351421049393,-150.869380956616,168.850048985372,168.3875718636168,169.17520517958138,12.89567665526856,12.820630291944234,12.81232826606627,12.753657350800395,-0.0707868455387657,-12.8204348719229,-1.38921391963959,-0.295104073983282,-0.2578334533051603,0.11624122406302459,0.2569410404063994,0.34249941507974,0.2049086882381168,0.3483105218091115,0.14201947210984628,0.5294956695627643,6.12114898556469,6.761187590460915,6.725674337950118,6.112806609107658,13.0432286922602,0.999996960163116,0.0
99,7,-160.612779100365,19.9577117634711,499.354110860379,-89.63395833147716,1.3647836035895295,3.4316530689012086,3.192550651628579,2.9268887937001287,0.0259423634146444,0.02428027524917808,0.024426340568778217,20.5,2021.04.13 13:36:38:643,-442.750550861002,-155.806275798149,170.442700677889,168.88240716759918,169.59770369599943,12.396507488049593,12.353357089261179,12.802384897677749,12.63460739176497,0.0789205194474431,-12.3531049913133,-1.0334246593101,-0.998338334437932,-0.9345464053661097,0.2994147299724176,0.9346597612192014,0.7115785206589802,-0.01988673677704611,0.6469419687626988,-0.23809981201813488,0.7403628151013584,5.222117872408602,6.523054992488364,6.2244888292913565,4.973326417967364,13.0432286922602,0.999997556209564,0.0
100,7,-159.879751205445,20.0623760223389,501.023223876953,-88.87474087694575,1.5184349090628189,3.508647306626133,3.3878478040717814,3.1208083032051346,0.0275943470319539,0.02485355258734878,0.025482342751467126,21.0,2021.04.13 13:36:39:143,-441.899945414973,-161.889736653209,171.872455694697,169.77693440442002,170.35595438255032,12.323677844358913,12.301691831355996,12.728233832678546,12.530964206519023,0.241583258457724,-12.2993194707221,-0.735808193683624,-0.1456592873813598,-0.10333051581036656,0.3253254780205618,0.1075710411823998,0.5952329312529518,-0.1483021299984017,0.5789929970913773,-0.20728630298018652,0.6064638533583883,6.306839541953603,6.40503003149667,6.251939067581005,6.142639953624328,13.0432286922602,0.999997556209564,0.0
101,7,-159.351927552268,20.1251700214136,502.341024808795,-87.36382311858716,3.021835516717175,3.1992257178416477,3.3960244943093136,3.146947441884262,0.0270514110860486,0.025532119967046,0.026005365539004358,21.5,2021.04.13 13:36:39:643,-441.37135140712,-166.323394151898,172.841618572986,170.50748083924103,171.18450912749708,11.730608776843829,11.715865074673674,12.477939891356218,12.264179058528045,0.53885639061722,-11.7034665051962,-0.587952232249427,-1.1861381350301698,-1.1716535133646424,0.594546264318992,1.1917059310518,0.295711922868394,-0.5005878826446555,0.564340854173538,-0.5335702528256632,0.7150887838098202,4.569026934202995,5.7849427023760915,5.690968346433685,4.46505659995694,13.0432286922602,0.999997556209564,0.0
102,7,-158.604707093673,20.0498683235862,503.781949684837,-85.28705372880927,4.153538779555788,2.92269641011217,3.3078761843292073,3.0721970970699926,0.0260736584946096,0.02606390421975846,0.02602812985781055,22.0,2021.04.13 13:36:40:143,-440.635893765799,-172.641797503011,172.715512005908,171.3444671873704,171.69484342637855,11.76914048493193,11.747389088033872,12.223122249890565,12.099166198697452,0.965208973900092,-11.7076693676564,-0.715204424207861,0.07706341617620183,0.063048026720395,0.8527051665657439,-0.008405724920400814,-0.2545043839168679,-0.5096352829313083,0.5520879255004345,-0.3300256940675953,0.6666912904100397,6.362312607518884,5.716289188329755,5.914749769460542,6.361062713850066,13.0432286922602,0.999997556209564,0.0
103,7,-158.02588394453,20.190870554942,504.873106470648,-82.82361602681395,4.9268754039906355,2.5233031510470267,3.1171051309056375,2.889232446942993,0.0252367831834533,0.02637971264214196,0.02576434763093046,22.5,2021.04.13 13:36:40:643,-439.423823302081,-177.307982076353,174.256265421142,172.42571047452438,172.5486507647453,11.29088887540129,11.278789751863647,11.902164693917111,11.82974042212625,1.40899486550663,-11.1904348322896,-0.522564187364758,-0.956503219061279,-0.9371986723404504,0.8875717832130761,1.0344690707336,0.3852804736862061,-0.6419151119469078,0.5668734110980753,-0.5388515373901634,0.6366622055224972,5.061256204547206,5.504310632126258,5.630251912230613,4.821036536006797,13.0432286922602,0.999997556209564,0.0
104,7,-157.352882955676,20.2047327166405,506.125505964332,-81.97088701747498,1.7054580186779447,2.514164302097114,2.9336073775448184,2.764209731332608,0.0265667599620426,0.0265045919516216,0.026031818409383595,23.0,2021.04.13 13:36:41:143,-438.356573576046,-182.893340633646,174.80349614101,173.2978695671486,173.30026589414524,11.24753274901342,11.239387511355217,11.672369746109876,11.635671196728078,1.56987556067517,-11.1292103203418,-0.427973491844728,-0.08671225277574024,-0.07880448101686,0.32176139033707996,0.12244902389560153,0.18918139104005993,-0.4595898956144694,0.5701714951634006,-0.3881384417209483,0.5718495731128503,5.712680076112723,5.602423072867082,5.657727967003417,5.686409428738668,13.0432286922602,0.999997556209564,0.0
105,7,-156.710884376809,20.0369885056107,507.416009973597,-82.15588935800206,-0.37000468105415507,2.621970237266717,2.756271963672935,2.716796566476669,0.0281853023171705,0.02662278300866492,0.026749646381178924,23.5,2021.04.13 13:36:41:643,-437.861386907705,-188.474491958672,173.854286739634,173.694235776136,173.48493950995984,11.257864105760847,11.244022248433055,11.459206998390263,11.509735499294608,1.53456487366598,-11.1388126374299,-0.558093093059681,0.020662713494854046,0.00926947415567625,-0.07062137401837987,-0.01920463417620155,-0.26023920242990606,-0.42632549543922665,0.5972729015624014,-0.2518713895014966,0.5142273128104271,5.682909328592397,5.477637030194841,5.666121754229363,5.603075936424737,13.0432286922602,0.999997556209564,0.0
106,7,-156.030535189905,19.8642520904541,508.5648002268,-81.59799047140199,1.1157977732001427,2.60299150088755,2.6370251202821158,2.6788615445243877,0.0278506648743498,0.02678263376632516,0.0271166525464326,24.0,2021.04.13 13:36:42:143,-437.057117983368,-194.311433367264,172.806655785313,173.6872432186014,173.25884493454566,11.329283055008363,11.305269432158816,11.37894185402317,11.449584684391022,1.65190025121334,-11.1839323358891,-0.737250030040741,0.14283789849503137,0.12249436745152309,0.23467075509472002,-0.090239396918399,-0.3583138739621199,-0.1605302887341864,0.4528619927579516,-0.1203016265264704,0.46857549239218066,5.984501994856519,5.760732042325546,5.772248501354744,5.892090758804564,13.0432286922602,0.999997556209564,0.0
107,7,-155.39102130466,19.7691470252143,509.818908691407,-81.3796919707209,0.4365970013621734,2.6671936626192094,2.5859245707835234,2.6749722505498954,0.0278506648743498,0.0271380350422732,0.027361323322788726,24.5,2021.04.13 13:36:42:643,-436.194258092754,-199.7881113891,172.436660423325,173.6314729020848,172.98478343037564,11.291224412229912,11.266380615895455,11.283358639482765,11.396797926921197,1.68867036816162,-11.1391078893203,-0.748609741528829,-0.07611728555690078,-0.07777763252672187,0.07354023389655984,0.08964889313759983,-0.022719422976176018,-0.19116642908080692,0.43769791493520005,-0.10557351284684868,0.3832983449030603,5.556566018107296,5.599582724443229,5.700354340159507,5.544233882665137,13.0432286922602,0.999997556209564,0.0
