,id,azimuth,elevation,range,heading,angularVel,radialVel,rcs,rcs_dsbm,TrackTime,SystemTime,pos_x,pos_y,pos_z,vel,velXY,vel_x,vel_y,vel_z,acc,accXY,acc_x,acc_y,acc_z,disp,dispXY,MaxVelocity,probUAV,label
213,2,-179.576510429382,10.4669589996338,816.862426757813,79.37288385435612,0,-0.6459524592456706,0.0432331385639984,,161.691,2021.04.16 12:08:22:382,-803.247759202056,-5.93714312363503,148.398153347902,3.3071951974531735,3.3047604513010422,0.60945242152247,3.24807779869631,-0.12687960267067,0,0,0,0,0,0,0,3.3071951974531735,0.0099999997764825,1.0
214,2,-179.28019354684,9.85148034776953,815.505301339286,-57.04797633974377,-272.84172038819975,-2.19083927632048,0.0318641461554052,-13.6418323516846,162.191,2021.04.16 12:08:22:882,-803.399205244568,-10.0951161557644,139.527661012379,4.013413423716167,3.9632901072404794,2.15577849611619,-3.32570106140544,-0.632312292712135,1.412436452525987,1.3170593118788743,3.0926521491874404,-13.1475577202035,-1.01086538008293,9.797821692308938,4.160730181074906,4.013413423716167,0.0099999997764825,1.0
215,2,-178.887580565687,8.40495787926441,813.684441332547,-65.57233885448818,-17.04872502948882,-3.4293706907249,0.0281713425660881,-15.590828751618,162.691,2021.04.16 12:08:23:382,-804.790510261205,-15.6273988323727,118.935252811467,8.240024737536698,7.950677179165396,3.28795515950055,-7.2389652904552,-2.16442603660077,8.453222627641063,7.974774143849833,2.2643533267687195,-7.82652845809952,-3.0642274877772704,21.367946948085777,5.70454917265332,8.240024737536698,0.0099999997764825,1.0
216,2,-178.59207166036,7.964466381073,812.044376627605,-67.68202644573933,-4.21937518250229,-3.426899916941268,0.030253208900793,-15.1922855377197,163.191,2021.04.16 12:08:23:882,-803.968663770169,-19.7598251751454,112.516026203987,9.02796801998124,8.345227531517097,3.16906992045625,-7.72009186422353,-3.44403600692749,1.5758865648890819,0.7891007047034009,-0.23777047808860008,-0.9622531475366607,-2.5592199406534393,7.678466602873854,4.21335722830025,9.02796801998124,0.0099999997764825,1.0
217,2,-178.360613786949,7.83973958807172,810.31213321326,-66.47357382272747,2.4169052460237026,-3.412322129428465,0.030253208900793,-15.1922855377197,163.691,2021.04.16 12:08:24:382,-802.409950715734,-22.9653694899097,110.528771537479,8.68332565987762,7.95083175312877,3.1737493841922,-7.28992732562543,-3.49061870574951,-0.6892847202072403,-0.788791556776653,0.009358927471900813,0.8603290771961998,-0.0931653976440403,4.080965798624332,3.56442151547537,9.02796801998124,0.0099999997764825,1.0
218,2,-178.332705677681,7.5931013845048,808.452683358823,-60.01038525727984,12.926377130895261,-3.518145603701848,0.0289295159034243,-15.4383945465088,164.191,2021.04.16 12:08:24:882,-801.021117034501,-23.3160132830974,106.826672303041,7.5041804255832245,6.363611800214656,3.18080693191791,-5.51162611265443,-3.97708042612608,-2.3582904685887893,-3.174439905828228,0.014115095451419535,3.5566024259419997,-0.9729234407531404,3.969552721082659,1.4324140685668554,9.02796801998124,0.0099999997764825,1.0
219,2,-178.253518266498,7.36250220604662,806.991982514003,-58.74718320458763,2.5264041053844295,-3.3272916649872655,0.0294427431900871,-15.3964052200317,164.691,2021.04.16 12:08:25:382,-799.96545702535,-24.3919881385136,103.413218793677,7.295172702121994,5.578495234776711,2.89420860633616,-4.76897951635737,-4.70105686727564,-0.4180154469224604,-1.5702331308758897,-0.5731966511635003,1.4852931925941206,-1.44795288229912,3.731461483788611,1.5073619155360682,9.02796801998124,0.0099999997764825,1.0
220,2,-178.096476006058,7.07076666939933,805.447213226894,-59.162436235765036,-0.8305060623548144,-3.2751583160213396,0.0334045903223077,-15.0569261694854,165.191,2021.04.16 12:08:25:882,-798.880187012994,-26.550730915563,99.1467600930468,7.60308110154144,5.4667499561981145,2.80228827402622,-4.69388277578885,-5.28407864750559,0.6158167988388907,-0.22349055715719324,-0.18384066461988002,0.15019348113703934,-1.166043560459899,4.9031266780866805,2.416191502588754,9.02796801998124,0.0099999997764825,1.0
221,2,-177.830245899019,6.46669134866624,803.615962146577,-60.94339425074413,-3.5619160299581836,-3.4308743324435746,0.0456882710097993,-13.6016084852673,165.691,2021.04.16 12:08:26:382,-797.930452547184,-30.2315545163241,90.5077159696041,9.042989366135265,5.922305735633652,2.87630677645882,-5.17692616849191,-6.83388260432649,2.87981652918765,0.9111115588710756,0.14803700486520022,-0.9660867854061195,-3.099607913641801,9.438407773679678,3.8013757950862144,9.042989366135265,0.0099999997764825,1.0
222,2,-177.536447291104,6.18292876009671,801.651602115271,-60.8630419091313,0.16070468322566,-3.635126706230256,0.0446829767148269,-13.4787447047684,166.191,2021.04.16 12:08:26:882,-796.251816232111,-34.2575605080321,86.3404174198602,9.498211730446707,6.466144356829704,3.14835855884781,-5.64790768588602,-6.95737042517033,0.9104447286228847,1.087677242392104,0.5441035647779797,-0.9419630347882197,-0.24697564168767983,6.032654583700976,4.361942700626723,9.498211730446707,0.0099999997764825,1.0
223,2,-177.306163787841,5.77759685516357,799.391133626302,-57.98173414089069,5.762615536481221,-4.028772648925931,0.0432476963668196,-13.7025982538859,166.691,2021.04.16 12:08:27:382,-794.451417544017,-37.3796539879644,80.4725127763546,10.039709106978266,6.728728425180379,3.56750179530804,-5.7051483030947,-7.45117257436116,1.0829947530631188,0.5251681367013497,0.8382864729204602,-0.1144812344173598,-0.98760429838166,6.886305833957777,3.6040120884267806,10.039709106978266,0.0099999997764825,1.0
224,2,-177.090500354767,5.79355467741306,797.224040691669,-56.120417288677,3.7226337044273805,-4.175217390295824,0.0456675883874011,-13.4039192199707,167.191,2021.04.16 12:08:27:882,-792.129365865947,-40.2591586306817,80.4753508618138,9.461799347465043,6.8731782121054605,3.83144838035673,-5.70618804842804,-6.5026969909668,-1.1558195190264478,0.28889957385016274,0.5278931700973803,-0.0020794906666807833,1.8969511667887193,3.6991186839282837,3.6991175951918915,10.039709106978266,0.0099999997764825,1.0
