RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,ID_sorted
2021.03.18 11:05:33:860,50.68,155.994986480137,-190.068961635232,19.1067615005205,-145.131075764831,25.7707419065866,51.0606416547941,-11.2614459185467,1.94598442606551,-0.734269319840198,0.99999996963537,2.06168850964108e-09,121,0.0111562681932275,-19.5260107292319,1
2021.03.18 11:05:34:360,51.18,161.148340189232,-189.980460596014,19.5383447611107,-149.568946069483,26.3205038324989,53.8955306873289,-10.4991141729924,1.66825926058559,0.880482850209708,1,2.06115369216775e-09,121,0.00997220511852442,-20.0167099574827,1
2021.03.18 11:05:34:860,51.68,166.315285964239,-189.826678714582,19.040443729219,-154.909351934298,26.8317587575178,54.257875883546,-10.4688082167344,1.4469765881142,0.798047768502012,1,4.1751202495277e-09,121,0.00929228518851834,-20.318832724435,1
2021.03.18 11:05:35:360,52.18,171.352353195917,-189.553366045441,18.2802554720924,-160.448421147946,27.0033277135526,53.7468316438577,-10.4401298316138,1.09374547097237,0.391972891205834,1,4.47845918656532e-09,121,0.0126425941311473,-18.983218383789,1
2021.03.18 11:05:35:860,52.68,176.285879080636,-189.079520814759,17.5307733808245,-165.991127505101,26.5264371928183,53.1015333161193,-10.3737813336185,0.462051905479779,0.0382829321282254,0.999999940395355,2.55532481016221e-08,121,0.0124221868888457,-19.0613441467285,1
2021.03.18 11:05:36:360,53.18,181.098424857004,-188.678051662445,17.0879483359201,-171.122134441861,26.1180416962904,53.2134610055279,-10.2246238886589,0.0790638270878889,0.0140480085143021,0.999999805859157,1.62304139702688e-07,121,0.010883537714931,-19.632356262207,1
2021.03.18 11:05:36:860,53.68,185.882526148145,-188.17490755509,17.283253375615,-175.68596434603,25.2381686569657,55.2248827221477,-9.88288924111631,-0.455592625269224,0.675313413143158,0.999998867511749,1.13358146336395e-06,121,0.0112664177506666,-19.482141494751,1
2021.03.18 11:05:37:360,54.18,190.614413452148,-188.159243696077,16.715786252703,-180.711729346607,25.9093865674519,54.8250618573123,-9.87224421375345,-0.00228694356101124,0.428116764341082,0.999998431546347,1.5767263188796e-06,121,0.010297905521622,-19.872924041748,1
2021.03.18 11:05:37:860,54.68,195.244144367722,-187.579625552555,16.6760789403375,-185.398499061898,24.6700352085695,56.0271173986647,-9.65473054100838,-0.888322466170772,0.768700778484344,0.999995529651642,4.47509501100285e-06,121,0.0115985965300373,-19.3559455871582,1
2021.03.18 11:05:38:360,55.18,199.918296238161,-186.481532042881,17.2358514317926,-189.72011970644,21.5534424502005,59.2363228460806,-9.55260072495924,-2.83031025505393,1.91047899453146,0.999985439035127,1.45386619771911e-05,121,0.0120145612567133,-19.2034499150402,1
2021.03.18 11:05:38:860,55.68,204.580947875977,-185.64993429184,16.7950763702393,-194.902945515657,19.2819100231873,59.1135687385868,-9.63859557327326,-3.64512807063748,1.36673736572266,0.999991893768311,8.09938865131699e-06,121,0.0138704822322374,-18.5790843963623,1
2021.03.18 11:05:39:360,56.18,209.176293488975,-185.015663142516,17.1944128553444,-199.062388235361,17.4701267065262,61.8355985650211,-9.21227316120651,-3.59027934629481,2.39347505569458,0.999992311000824,7.72738076193491e-06,121,0.013131667960428,-18.816801071167,1
2021.03.18 11:05:39:860,56.68,213.762153625488,-184.212387561798,16.3926906585693,-204.518389962499,15.0623723403294,60.3275722130907,-9.36492483109578,-4.08424609759333,1.02308836579323,0.999992966651917,7.01863791618962e-06,121,0.0130537256775842,-18.8426551818848,1
2021.03.18 11:05:40:360,57.18,217.885313645849,-183.214540670503,16.1636035577307,-208.940035986545,11.7347491555759,60.6562699388788,-8.95079938208889,-4.95986531882762,0.86720132434144,0.999995231628418,4.78859117651635e-06,121,0.0117973913527728,-19.2844594199702,1
2021.03.18 11:05:40:860,57.68,222.278936767578,-182.801116448357,15.7075626645769,-213.722486400747,10.4569273746768,60.1769638965782,-9.09750245954561,-4.16466825267225,0.468500722022279,0.999994648070562,5.34651515062293e-06,121,0.010605380478133,-19.7447394598098,1
2021.03.18 11:05:41:360,58.18,226.619252906655,-182.374717154593,14.6693556983516,-219.043423498387,9.08297865142859,57.3882348341917,-9.20958992363683,-3.75860098998749,-0.877941950874506,0.999997583200347,2.42148897146797e-06,121,0.0104875343724084,-19.7933308943263,1
2021.03.18 11:05:41:860,58.68,230.931356753943,-181.398487990757,14.2289688362265,-223.779780879421,5.46248482592551,56.761766723134,-9.17257451905632,-4.96057198552446,-0.95286590198301,0.999998606600851,1.39500204079252e-06,121,0.0106977793865855,-19.7087621149027,1
2021.03.18 11:05:42:360,59.18,235.260192871094,-180.922560930252,13.6704773902893,-228.565856419694,3.68037634908474,55.6006883350731,-9.21193314857688,-4.52309211179927,-1.21369248628617,0.999999955296516,6.27064293823323e-08,121,0.0124473381262037,-19.0499367713928,1
2021.03.18 11:05:42:860,59.68,239.571304321289,-180.6229429245,13.2228956222534,-233.205903917286,2.53560896704012,54.7995156866518,-9.16145186807626,-3.88116051463944,-1.2990996837616,1,3.42688122323409e-09,121,0.0151185292457921,-18.2049045562744,1
2021.03.18 11:05:43:360,60.18,243.946085516012,-180.28151512146,13.1620742150073,-237.534673658149,1.16683838220009,55.54776977289,-9.17191866665253,-3.57108808881801,-0.750316656985373,1,2.06115369216775e-09,121,0.0172178231573166,-17.640996861008,1
2021.03.18 11:05:43:860,60.68,248.465084435805,-179.945808194718,12.6427291114375,-242.44062182413,-0.229501710221967,54.3813604459636,-9.39021596226061,-3.37964175531954,-0.990404801548654,1,2.06679504956994e-09,121,0.0200921297971543,-16.9697404897438,1
2021.03.18 11:05:44:360,61.18,253.087550613115,-179.566095640075,12.4354500860538,-247.142709299722,-1.8719774355755,54.4992259873868,-9.5713069934567,-3.36110473711505,-0.742578598688231,1,2.06115369216775e-09,121,0.0192966966346024,-17.1455798239078,1
2021.03.18 11:05:44:860,61.68,257.820781017485,-179.20529123942,12.0288358597529,-252.135511494613,-3.49742865377644,53.7308573417355,-9.82782950846554,-3.34063901024076,-0.827856004238129,1,2.06115369216775e-09,121,0.017601125037852,-17.5445957183838,1
2021.03.18 11:05:45:360,62.18,262.618943700251,-179.035096510401,12.3120511972679,-256.542518222264,-4.3209414437864,55.9995605639581,-9.77816544308864,-2.9469353899483,-0.0329439136779536,1,2.14682890751761e-09,121,0.0140437181282709,-18.5253770576333,1
2021.03.18 11:05:45:860,62.68,267.493153205285,-178.939113708642,11.6629242530236,-261.92551112616,-4.85054822042033,54.0742601928048,-10.0193824832647,-2.54619643042827,-0.539346089156776,1,2.06873398966856e-09,121,0.0125021457934957,-19.0301800691164,1
2021.03.18 11:05:46:360,63.18,272.54321893656,-178.861620327212,11.267315729609,-267.237552846059,-5.31030004059087,53.2511191571719,-10.3138316082122,-2.18081991136252,-0.643298963893134,1,2.06115369216775e-09,121,0.0122338194789415,-19.1243835125329,1
2021.03.18 11:05:46:860,63.68,277.562637617003,-178.810881668667,11.178533949942,-272.238038327729,-5.6508464398473,53.8101691108856,-10.3588772377632,-1.83147391603164,-0.376311313150066,1,2.06115369216775e-09,121,0.0129710982978435,-18.8702396356834,1
2021.03.18 11:05:47:360,64.18,282.708203125,-178.747560092381,11.4260044642857,-277.039089015238,-6.05677524866585,56.0046507219961,-10.3832826434541,-1.56526184780228,0.265318409885671,1,2.06115369216775e-09,121,0.0129981608498686,-18.8613960266113,1
2021.03.18 11:05:47:860,64.68,287.975485665458,-178.780299322946,11.0218011311122,-282.599575943374,-6.01685505632458,55.0553636173569,-10.7093574223717,-1.17128944224054,0.0155009920043564,1,2.06115369216775e-09,121,0.0143196055229797,-18.4414574759347,1
2021.03.18 11:05:48:360,65.18,293.446815847237,-178.841489016452,10.6315884902099,-288.350100099441,-5.83115940477678,54.1394160963642,-11.1393322214447,-0.801827232107551,-0.178890728922645,1,2.06115369216775e-09,121,0.0157238718948436,-18.0345270566851,1
2021.03.18 11:05:48:860,65.68,299.022195870536,-178.822557658241,11.2370982215518,-293.227774074208,-6.02677595473047,58.2700725188707,-11.1526843206505,-0.677618199671487,1.02243949912843,1,2.06973788795581e-09,121,0.01437700323434,-18.423322168986,1
2021.03.18 11:05:49:360,66.18,304.639599609375,-178.802409553528,11.4117620468139,-298.551762330389,-6.24098045047538,60.2749110071213,-11.3168457475834,-0.580220889750841,1.4428556203842,1,2.2950104927588e-09,121,0.0126169363259072,-18.9904613494873,1
2021.03.18 11:05:49:860,66.68,310.336649576823,-178.862999916077,11.258926709493,-304.304265457639,-6.03947437547082,60.5907819415342,-11.3822915065887,-0.305784352512563,1.3302551905314,1,2.06115369216775e-09,121,0.0121014194166987,-19.1716550191243,1
2021.03.18 11:05:50:360,67.18,316.095808497015,-178.836599331982,10.727786190105,-310.507262140973,-6.3058092398791,58.8388877885094,-11.6081135392382,-0.412857243979101,0.496645556305943,1,2.06115369216775e-09,121,0.0127070003612041,-18.9595910198284,1
2021.03.18 11:05:50:860,67.68,321.88131391085,-178.816618809333,10.470086326966,-316.454449788413,-6.53691395104815,58.4927478863691,-11.6135883651741,-0.42766544050785,0.306500596209328,1,2.06115369216775e-09,121,0.0123487011192031,-19.0837872578548,1
2021.03.18 11:05:51:360,68.18,327.693095081256,-178.851259771383,9.94964452059771,-322.699668626913,-6.47082321567126,56.6190528709521,-11.8123795837941,-0.312453048215654,-0.345412306065722,1,2.06115369216775e-09,121,0.013477998186991,-18.7040378822471,1
2021.03.18 11:05:51:860,68.68,333.523359352182,-178.884686060041,9.57000120109491,-328.819489753692,-6.40163222719222,55.4488562997001,-11.9101649052777,-0.219642214309939,-0.647237729803422,1,2.06115369216775e-09,121,0.0150753098978399,-18.2176216874168,1
2021.03.18 11:05:52:360,69.18,339.359668144812,-178.924547149585,9.23775087870088,-334.89941106896,-6.28687596833434,54.4778968754396,-11.8728871615042,-0.120253056936422,-0.844045181687068,1,2.06115369216775e-09,121,0.0172390368649807,-17.6349208171552,1
2021.03.18 11:05:52:860,69.68,345.109065217791,-178.894811432317,9.22413574074811,-340.582966186664,-6.57030123132526,55.3194801378554,-11.7297105431606,-0.202904057351827,-0.487889581131361,1,2.06115369216775e-09,121,0.0188906917984166,-17.2378517366806,1
2021.03.18 11:05:53:360,70.18,350.901824951171,-178.907051590253,9.36065036845636,-346.165327631238,-6.60411720878343,57.0746948070611,-11.622442694998,-0.161823020296701,0.0544991943067415,1,2.06115369216775e-09,121,0.019698332277834,-17.0557787733257,1
2021.03.18 11:05:53:860,70.68,356.670171828496,-178.891872215271,9.40640306018654,-351.808536168104,-6.80508709459544,58.2925456516585,-11.6311288697335,-0.206926853392107,0.371223936478346,1,2.06115369216775e-09,121,0.0216107890983866,-16.6537281944639,1
2021.03.18 11:05:54:360,71.18,362.430349673864,-178.905349308589,9.36725236784741,-357.532207704484,-6.83158046867102,58.9898875243839,-11.581751583794,-0.171926034585546,0.48345028904251,1,2.06115369216775e-09,121,0.0231650669201818,-16.3516644171949,1
2021.03.18 11:05:54:860,71.68,368.193131666916,-178.85269517165,9.3329742138203,-363.246333701237,-7.27479851722835,59.710214607839,-11.6069675408881,-0.314560067683026,0.593901712160926,1,2.06115369216775e-09,121,0.0236653848419856,-16.2588688777044,1
2021.03.18 11:05:55:360,72.18,373.817239437462,-178.817115855666,9.35371760602267,-368.768276482707,-7.61443824102022,60.7561181367454,-11.333474125405,-0.379852012297786,0.750686768090937,1,2.06115369216775e-09,121,0.0228677965355567,-16.4077568054199,1
2021.03.18 11:05:55:860,72.68,379.517966216464,-178.707157917742,9.17784705252019,-374.564012667977,-8.45325270649107,60.532852100755,-11.3420968637564,-0.629818287440935,0.605809211730957,1,2.23677654176413e-09,121,0.0221380473878008,-16.5486068725586,1
2021.03.18 11:05:56:360,73.18,385.088820412893,-178.669744081587,9.11047742968409,-380.128399123918,-8.82716218216382,60.9744251491012,-11.2665580544171,-0.649936373496429,0.628515124320984,1,2.08935557743928e-09,121,0.0221380473878008,-16.5486068725586,1
2021.03.18 11:05:56:860,73.68,390.83701985677,-178.61480140686,9.06138604482017,-385.846657730805,-9.3301814392698,61.5538583762557,-11.4833694693732,-0.715831437679532,0.716482579708099,1,2.06115369216775e-09,121,0.0221380473878008,-16.5486068725586,1
2021.03.18 11:05:57:360,74.18,396.651196289062,-178.557952799116,9.00548834119523,-391.637714116045,-9.85911975193096,62.0875286530488,-11.5440780070553,-0.772975534241894,0.762589762892001,1,2.06115369216775e-09,121,0.0221380473878008,-16.5486068725586,1
2021.03.18 11:05:57:860,74.68,402.420343363059,-178.514004401441,8.94924145824506,-397.387810612173,-10.3087957160723,62.6002164709569,-11.5297760008127,-0.790816390890094,0.78749418258667,1,2.06115369216775e-09,121,0.0221380473878008,-16.5486068725586,1
2021.03.18 11:05:58:360,75.18,408.263459123883,-178.455832590376,8.89059227534704,-403.211798651913,-10.869519188019,63.0963600527164,-11.5616188714087,-0.836506496676051,0.810843586921692,0.999999940395355,2.1448471887453e-09,121,0.0221380473878008,-16.5486068725586,1
2021.03.18 11:05:58:860,75.68,414.141087413969,-179.040604128157,8.54068788800916,-409.491037854319,-6.85750273248905,61.5050283063885,-11.6240716177036,0.297721908201875,0.447265398502268,1,2.32132089000627e-09,121,0.0195784942169596,-17.0827731359571,1
2021.03.18 11:05:59:360,76.18,419.942402965617,-178.928259129794,8.12712545214971,-415.651856545083,-7.77539683425757,59.3664667232383,-11.8083770265905,0.0132507369360128,0.035073872163744,1,2.06115369216775e-09,121,0.0165009325175118,-17.8251307505481,1
2021.03.18 11:05:59:860,76.68,425.705516706193,-178.966352517264,7.97181653976444,-421.523068466425,-7.60536868308542,59.0392651461103,-11.7627889188385,0.0509072249951686,-0.0272508616958143,1,2.06115369216775e-09,121,0.0149162413776377,-18.2634062085833,1
2021.03.18 11:06:00:360,77.18,431.514728867004,-178.955126789128,7.66272451275983,-427.590250115459,-7.79863480629603,57.5386966303288,-11.6834953669939,-0.0257744278378497,-0.317248238024247,1,2.06532507607068e-09,121,0.0153855656265011,-18.128919173624,1
2021.03.18 11:06:00:860,77.68,437.18129143348,-178.884614962798,7.34416137291841,-433.512545033596,-8.44044474654744,55.8841506708561,-11.4853399230658,-0.259635899407781,-0.619174597928096,1,2.06115369216775e-09,121,0.0162347251258463,-17.8955515347995,1
2021.03.18 11:06:01:360,78.18,442.654230135623,-178.838354743529,7.24073696136476,-439.033966769028,-8.90247325503312,55.7914210961992,-11.238187774824,-0.367685218210435,-0.61009913014475,1,2.07586729737213e-09,121,0.0152915961504612,-18.1554718017578,1
2021.03.18 11:06:01:860,78.68,448.221677691023,-178.776012509783,6.78803040156855,-444.97817038719,-9.50735480938858,52.9780893319596,-11.2555212895238,-0.53888951950891,-1.11498603419723,1,2.06115369216775e-09,121,0.0154698530039939,-18.1051404721269,1
2021.03.18 11:06:02:360,79.18,453.766502673809,-178.776195929601,6.60780829191208,-450.649355866349,-9.62707769571416,52.2159694671065,-11.2409014499874,-0.48534037677385,-1.15381693840027,1,2.48236409206015e-09,121,0.0151989111818284,-18.1818752288818,1
2021.03.18 11:06:02:860,79.68,459.189701296248,-178.691795978906,6.33185785221606,-456.269515303161,-10.4195744487677,50.6422277876619,-11.0341124818392,-0.673792265453099,-1.38045320420892,1,2.06115369216775e-09,121,0.0161710794455403,-17.9131745752299,1
2021.03.18 11:06:03:360,80.18,464.536370043485,-178.667699633904,6.02626435261854,-461.844374223208,-10.7412026351792,48.7687999553318,-10.9210166027979,-0.664319821028179,-1.6334459174354,1,2.1042214302228e-09,121,0.0166400411518186,-17.7885536337798,1
2021.03.18 11:06:03:860,80.68,469.773681640625,-178.604862485613,5.84645546050299,-467.191590872983,-11.3782360540107,47.8524812252897,-10.7119650227996,-0.760786425830997,-1.67438490050179,1,2.06115369216775e-09,121,0.01682063399462,-17.7416587102981,1
2021.03.18 11:06:04:360,81.18,474.959509795567,-178.634332647864,5.70477255335394,-472.472929923596,-11.2637491075139,47.2121797958259,-10.6055128628743,-0.583134715277389,-1.63717062855666,1,2.06115369216775e-09,121,0.0184815619529188,-17.3328690798777,1
2021.03.18 11:06:04:860,81.68,480.146110534668,-178.592966198921,5.41391171400363,-477.860029489052,-11.7373506869659,45.3014494769616,-10.4889193994933,-0.648210082798077,-1.88071014216313,1,2.06115369216775e-09,121,0.0206592907106051,-16.849553163235,1
2021.03.18 11:06:05:360,82.18,485.222647037146,-178.607834312151,5.3433985710144,-482.971447309803,-11.7374340612654,45.1863791393931,-10.346997589144,-0.524305293218758,-1.70259979535948,1,2.06115369216775e-09,121,0.0229708215630888,-16.3882421097666,1
2021.03.18 11:06:05:860,82.68,490.187457744892,-178.659506110044,5.39885266927572,-487.879332149455,-11.4165098899433,46.1208675700093,-10.1268439773736,-0.318494249323389,-1.35242983354973,1,2.06115369216775e-09,121,0.0216092674883147,-16.6536014813643,1
2021.03.18 11:06:06:360,83.18,495.155738686616,-178.715978262559,5.08848421528655,-493.080342468278,-11.0520263769733,43.917614882312,-10.1558605163064,-0.146906496516657,-1.66826354782535,1,2.06115369216775e-09,121,0.0210043160075204,-16.7769411914754,1
2021.03.18 11:06:06:860,83.68,500.157125418527,-178.692877842131,5.21742966969807,-497.955164633153,-11.3621845326641,45.4816818069152,-10.1671351652889,-0.22473984899965,-1.17253105186282,1,2.22938245642013e-09,121,0.0219361475397429,-16.5895119439988,1
2021.03.18 11:06:07:360,84.18,505.245387195406,-178.705929492769,4.68050196511405,-503.432003049523,-11.3722868206465,41.2273973335299,-10.2163453773305,-0.190203033618235,-1.94280745983124,1,2.22938245642013e-09,121,0.0287252478466937,-15.4184270041329,1
2021.03.18 11:06:07:860,84.68,510.259899674175,-178.675350688329,4.97101047105878,-508.204789682346,-11.7515257505469,44.2148523792547,-10.1432286949837,-0.292868189304286,-1.09656354979935,1,2.22938245642013e-09,121,0.0300581901230797,-15.2203746599572,1
2021.03.18 11:06:08:360,85.18,515.332898066594,-178.656167195394,4.37646214320109,-513.688665405786,-12.0504250909015,39.3242239849514,-10.2292546722595,-0.35748432712439,-2.01473656067482,1,2.22938245642013e-09,121,0.0382904894601604,-14.1719813346863,1
2021.03.18 11:06:08:860,85.68,520.404617597472,-178.715153451236,3.87122253202042,-519.08666373162,-11.6422980760618,35.1345616065741,-10.2551452050066,-0.155712693017324,-2.66789193873135,1,2.22938245642013e-09,121,0.0504779419903633,-12.9690193770067,1
2021.03.18 11:06:09:360,86.18,525.406891741071,-178.680729021345,3.93902092661176,-524.026664915549,-12.068206146605,36.0924286027591,-10.2235110612557,-0.281537435590146,-2.21196764537267,1,2.22938245642013e-09,121,0.0514802454241636,-12.8845265524728,1
2021.03.18 11:06:09:860,86.68,530.560712541853,-178.658177375793,3.22927812167575,-529.572818564269,-12.4044361183728,29.8870631506409,-10.3215252953982,-0.355341557957215,-3.26642860685078,1,2.22938245642013e-09,121,0.0772919237033758,-11.1203126907348,1
2021.03.18 11:06:10:360,87.18,535.711186822855,-178.700678357538,2.99049536012254,-534.843501090278,-12.1309407839356,27.9489233628105,-10.4318541730839,-0.204286691345396,-3.30433584159273,1,2.22938245642013e-09,121,0.0842912638980189,-10.7440056710873,1
2021.03.18 11:06:10:860,87.68,540.868128603981,-178.691599219186,2.99471879459562,-539.988402967676,-12.3332546721958,28.2564983236814,-10.5300988942319,-0.245875590056638,-2.91792838686989,1,2.22938245642013e-09,121,0.0766766754767427,-11.1542078290667,1
2021.03.18 11:06:11:360,88.18,546.129427927845,-178.763753567102,2.3222546892346,-545.553733479974,-11.7729775618322,22.1288451646745,-10.5964035014306,-0.0147135520469219,-3.88928040918315,1,2.22938245642013e-09,121,0.103598337377508,-9.84712586312922,1
2021.03.18 11:06:11:860,88.68,551.359712146578,-178.791640454247,1.95331732318516,-550.916628563051,-11.6204936317489,18.7934970090114,-10.6183477893043,0.0306998937157368,-4.15728977294192,1,2.22938245642013e-09,121,0.103812262131158,-9.83904689607169,1
2021.03.18 11:06:12:360,89.18,556.473586890811,-178.84858111427,2.26578167960756,-555.926246197501,-11.1734456848495,22.0001063045884,-10.5237494603318,0.191941013578325,-3.06953934941971,1,2.22938245642013e-09,121,0.0805549892406063,-10.9391500018891,1
2021.03.18 11:06:12:860,89.68,561.749433570933,-178.914448702447,1.83252611338534,-561.361235139273,-10.6370616380714,17.9633386999102,-10.6362762655445,0.33821001199485,-3.59339690431257,1,2.22938245642013e-09,121,0.103664638702536,-9.8446283162197,1
2021.03.18 11:06:13:360,90.18,567.014410691035,-178.916229874748,1.80570689496554,-566.631430779783,-10.7192978861922,17.8668483663766,-10.695157544645,0.250338009561892,-3.22023236865052,1,2.22938245642013e-09,121,0.0982777582487098,-10.0756243024557,1
2021.03.18 11:06:13:860,90.68,572.302494884674,-178.97333233243,2.04577576773502,-571.845876709363,-10.2478303953846,20.4298511311106,-10.7548112935838,0.364478898755473,-2.37190209116259,1,2.22938245642013e-09,121,0.0910989884402367,-10.405438459487,1
2021.03.18 11:06:14:360,91.18,577.652302292159,-178.968697439949,1.74323351203266,-577.29138319984,-10.3921708846617,17.5722143282715,-10.7677624182727,0.247929724129811,-2.7177168063398,1,2.22938245642013e-09,121,0.115573525865558,-9.37167905411621,1
2021.03.18 11:06:14:860,91.68,582.936477661134,-178.918165922165,2.1472038626671,-582.423332793996,-10.9984064848467,21.8409421227396,-10.7032121505056,-0.00345611007445935,-1.53788843750945,1,2.22938245642013e-09,121,0.0979261894655877,-10.0917670726778,1
2021.03.18 11:06:15:360,92.18,588.269963678326,-178.90508796584,2.3123963621427,-587.683604395845,-11.2318962026951,23.7354929972823,-10.6683264341116,-0.0844755081586958,-0.986095148999806,1,2.22938245642013e-09,121,0.0831459977799553,-10.8016031643128,1
2021.03.18 11:06:15:860,92.68,593.619931734526,-178.879045385581,2.20366624456187,-593.067398937219,-11.60443186462,22.8257744443037,-10.78824508997,-0.195047147872619,-1.06199415945083,1,2.22938245642013e-09,121,0.089111735064343,-10.5007234169888,1
2021.03.18 11:06:16:360,93.18,599.075416420992,-178.821561381502,2.69187646092122,-598.287382341266,-12.3071007938289,28.1361127733224,-10.9028169695839,-0.39889559793915,0.141555191738438,1,2.22938245642013e-09,121,0.0739613147768724,-11.3105360786871,1
2021.03.18 11:06:16:860,93.68,604.612862065155,-178.761264387167,2.86176834466322,-603.717722140637,-13.0544082336509,30.1862077734629,-11.0049563611741,-0.584548950124809,0.535939210990686,1,2.22938245642013e-09,121,0.0657742096056655,-11.8195567400951,1
2021.03.18 11:06:17:360,94.18,610.121213495165,-178.721780776978,2.91119304838636,-609.182198506164,-13.5925825022694,30.9868649468996,-10.9629956988734,-0.67017084254226,0.640412159760808,1,2.22938245642013e-09,121,0.0623158908127369,-12.0540335973105,1
