RadarSysTime,prob_UAV,prob_unknown,Radar_ENU_Pos_1,Radar_ENU_Pos_2,Radar_ENU_Pos_3,Radar_ENU_Vel_1,Radar_ENU_Vel_2,Radar_ENU_Vel_3,Radar_ENU_Acc_1,Radar_ENU_Acc_2,Radar_ENU_Acc_3,sphere_Est_1,sphere_Est_2,sphere_Est_3,ID,rcsEst
30-Jun-2022 13:20:37,254,254,1075.61010105303,856.962769407568,51.7635539099574,-2.72405,-2.26178,-16.701078,-0.090064,-0.053293,0.092316,38.5451208509775,2.1555543840753,1376.22735881517,24,-11
30-Jun-2022 13:20:37,254,254,1016.68090418307,956.313394706191,48.9257715241984,11.284824,-5.81786,-67.612968,0,0,0,43.247473508912,2.00755990147487,1396.6277603371,26,-11
30-Jun-2022 13:20:37,254,254,2970.09174264688,2597.61610250095,65.6706978706643,1.968465,-5.98,-43.43713,-0.002591,-0.001551,0.008262,41.1726566418445,0.953505167438194,3946.31055750434,25,11
30-Jun-2022 13:20:37,254,254,1075.30115597369,851.70110560067,45.5813660342246,-2.750052,-2.277281,-16.673182,-0.030119,-0.017822,0.030872,38.3812733219396,1.90317523267962,1372.49590536705,24,-11
30-Jun-2022 13:20:37,254,254,1011.24301753147,928.4412035967,31.9955366915092,11.273811,-5.820646,-67.600014,0,0,0,42.5556248782182,1.33512532676911,1373.18579347822,26,-11
30-Jun-2022 13:20:38,254,254,2967.12050676346,2582.51918469203,53.7174627436325,1.958361,-5.983081,-43.42416,-0.000867,-0.000519,0.002765,41.035624460049,0.782385741259506,3933.96682837594,25,11
30-Jun-2022 13:20:38,254,254,1075.06944716442,846.218542877756,39.6642031148076,-2.760619,-2.283446,-16.661343,-0.010069,-0.005958,0.010321,38.2073162262905,1.66059238122721,1368.73422823618,26,-11
30-Jun-2022 13:20:38,0,0,643.384979775175,691.654165999014,40.4135461831465,17.714001,-7.84873,-7.163796,0.015498,-0.006076,-0.009778,47.070663248801,2.4497522059662,945.496151371962,47,-18
30-Jun-2022 13:20:38,254,254,2963.32535438286,2561.61904759733,37.4031718354672,1.944135,-5.987125,-43.407909,-0.000277,-0.000166,0.000883,40.8414700784224,0.547091596648173,3917.21690721935,25,11
30-Jun-2022 13:20:38,254,254,1116.9552997225,913.328675277848,71.6025105956942,-7.876466,0.746257,3.470384,0,0,0,39.272692194298,2.84105456088087,1444.6055967587,26,-13
30-Jun-2022 13:20:38,254,254,634.151940742508,684.554378594392,41.9031800432131,17.710918,-7.843974,-7.159575,0.005087,-0.001995,-0.00321,47.1888436521592,2.5711527369319,934.087392965978,47,-18
30-Jun-2022 13:20:39,254,254,2975.72904606862,2466.01178255124,67.7680249214172,-213.959244,677.947815,-264.696198,0,0,0,39.6488293532135,1.00457698134938,3865.32921916099,25,11
30-Jun-2022 13:20:39,254,254,1119.65365929948,916.991520053856,70.3317140983418,-7.87505,0.745825,3.469226,0,0,0,39.3173283685193,2.78222560963759,1448.94593226987,26,-13
30-Jun-2022 13:20:39,254,254,625.475040624384,677.802397506293,43.7564624641091,17.70385,-7.839186,-7.155197,0.001699,-0.000666,-0.001072,47.2992243268314,2.71623699463663,923.336203404116,47,-18
30-Jun-2022 13:20:39,254,254,3348.72735559847,2292.28735028847,53.6295942198485,-213.886856,677.68219,-264.598816,0,0,0,34.3926127443632,0.757136354885572,4058.50124205996,25,11
30-Jun-2022 13:20:39,254,254,1122.21813008562,920.327150326579,69.063029633835,-7.872799,0.745134,3.467389,0,0,0,39.3550582053959,2.72441250602111,1452.97807870019,26,-13
30-Jun-2022 13:20:39,254,254,616.932029297575,671.185591563426,45.4475675988942,17.696543,-7.834489,-7.150705,0.000568,-0.000223,-0.000358,47.4117859423401,2.85396401132924,912.77637376097,47,-18
30-Jun-2022 13:20:40,0,0,1832.1567424587,2169.32450906249,213.649991475046,10.440452,-2.161163,12.691856,0.038427,-0.049789,-0.090083,49.8164075878574,4.30294593618733,2847.52760713805,21,-3
30-Jun-2022 13:20:40,0,0,2433.38936407352,2594.8549606407,207.989206607454,2.36175,7.955904,-1.716685,-0.143135,-0.064676,0.201479,46.8392342781872,3.34614006137654,3563.41347222196,70,-3
30-Jun-2022 13:20:40,254,254,3711.32898332505,2123.39294555394,39.9437577612698,-213.851791,677.414978,-264.462677,0,0,0,29.7755207370761,0.535227025821248,4276.02103917659,25,11
30-Jun-2022 13:20:40,0,0,3082.83743564133,3088.61018387053,157.179076018743,-5.957367,11.775826,-8.340312,0.002795,0.029864,-0.028517,45.0535942348782,2.06280143351474,4366.70411001689,48,7
30-Jun-2022 13:20:40,254,254,1131.0751852151,942.217106669967,86.1421070611104,-5.819942,-1.252516,5.190347,1.3e-05,-2.7e-05,-4e-05,39.7952392670144,3.34890841124867,1474.62694038859,26,-15
30-Jun-2022 13:20:40,0,0,3083.21606162889,817.802651478607,191.286552814767,-135.972488,443.231781,-134.792068,0.046682,0.019349,0.028399,14.8552559479488,3.43178130078617,3195.56145375731,43,-8
30-Jun-2022 13:20:40,254,254,630.624943656381,688.492439632817,14.1409851238132,6.288741,-10.318653,-10.733571,0,0,0,47.511860526226,0.86772710455088,933.761011422856,47,-15
30-Jun-2022 13:20:40,254,254,1828.00109119993,2172.02205654675,220.175234779716,10.459071,-2.16544,12.670739,0.01268,-0.016429,-0.029725,49.9156126817802,4.43480773506973,2847.41021589163,21,-3
30-Jun-2022 13:20:40,254,254,2436.52017121995,2591.67586022409,209.851024845615,2.323292,7.936474,-1.661613,-0.047193,-0.021312,0.06642,46.7674223921277,3.37618937277909,3563.34839187227,70,-3
