,id,azimuth,elevation,range,heading,radialVel,rcs,rcs_dsbm,track_time,time_diff,SystemTime,pos_x,pos_y,pos_z,vel,vel_xy,vel_x,vel_y,vel_z,angular_vel,acc,acc_xy,acc_x,acc_y,acc_z,disp,disp_xy,max_velocity,probUAV,label
973,3681,113.867305111471,3.3580264929834,714.941889363881,-166.66507224967833,3.396377784981363,0.0158489319246111,-18,0.0,0.0,2022.06.30 14:04:12:608,-288.782965111702,652.681052604723,41.877772138454,18.371923891974433,15.393529370787487,-14.978496,-3.550409,10.028302,0,0,0,0,0,0,0,0,18.371923891974433,0,0.0
974,3681,113.42467970436,3.17279340875179,721.281055881626,-166.6764707409278,3.2508754014783294,0.0158489319246111,-18,0.551,0.551,2022.06.30 14:04:13:159,-286.300829318638,660.821086449174,39.9210271574557,18.37063490981112,15.396714062720331,-14.982301,-3.548163,10.021049,-0.02068691696820327,-0.002339350568626278,0.005779840168501688,-0.006905626134300973,0.004076225045371996,-0.01316333938294083,8.73212459855438,8.510061638085617,18.371923891974433,254,0.0
975,3681,112.835599756187,2.92583870378279,729.914610169322,-166.68148148372129,3.0534652479781528,0.0158489319246111,-18,1.113,0.5619999999999999,2022.06.30 14:04:13:721,-282.902055733677,671.828594789724,37.2572707422078,18.365383656390655,15.397288262519636,-14.98317,-3.546985,10.010536,-0.008915912443902769,-0.009343867296200193,0.0010217078279439662,-0.00154626334519535,0.0020960854092532837,-0.01870640569394938,11.824233589915263,11.52028219051539,18.371923891974433,254,0.0
976,3681,112.390967895666,2.72517908951252,736.84050937882,-166.68086471251155,2.899997747577156,0.0158489319246111,-18,1.662,0.5489999999999999,2022.06.30 14:04:14:270,-280.363267418844,680.516742053478,35.0333887711167,18.358357534079484,15.393380329958621,-14.979329,-3.546246,10.003656,0.0011234448264756543,-0.012798036996667986,-0.007118274245928889,0.006996357012749617,0.0013460837887064175,-0.012531876138434725,9.320675941451494,9.051483247745015,18.371923891974433,254,0.0
977,3681,111.930262682691,2.5387935410222,744.256885121713,-166.67644741925395,2.7425248071677615,0.0158489319246111,-18,2.21,0.548,2022.06.30 14:04:14:818,-277.690590312695,689.724143178115,32.9674600185826,18.344670527226864,15.382827745974732,-14.968787,-3.544969,9.994776,0.008060754119713878,-0.024976289877045067,-0.019256540116586427,0.019237226277370734,0.0023302919708028695,-0.016204379562042983,9.807522622673241,9.587462562310234,18.371923891974433,254,0.0
978,3681,111.42761190164,2.32054813258989,752.531598426828,-166.67224645371445,2.568503224707737,0.0158489319246111,-18,2.772,0.5619999999999998,2022.06.30 14:04:15:380,-274.693483102145,699.942047369648,30.4701049560681,18.330658047013863,15.372765708151054,-14.958736,-3.543747,9.984543,0.007475027650349357,-0.024933238813169143,-0.017903981892665455,0.017884341637011924,0.002174377224198994,-0.018208185053379886,10.937321427440288,10.648390380657428,18.371923891974433,254,0.0
979,3681,110.97310451413,2.12925397336976,760.134714100103,-166.6691770211259,2.4127104829307378,0.0158489319246111,-18,3.323,0.5510000000000002,2022.06.30 14:04:15:931,-271.886917204681,709.284623638585,28.2419989174232,18.320456084784926,15.36566011375769,-14.951632,-3.54291,9.976753,0.00557065805543794,-0.01851535794725386,-0.012895815595941922,0.01289292196007259,0.001519056261343373,-0.014137931034482689,10.00624804795279,9.755026574936284,18.371923891974433,254,0.0
980,3681,110.527741128695,1.94163229747637,767.792947694671,-166.66557438908941,2.2597633610440537,0.0158489319246111,-18,3.872,0.5489999999999999,2022.06.30 14:04:16:480,-269.080351306751,718.627199907991,26.0138928787783,18.309864815327312,15.358141207519386,-14.944093,-3.542116,9.968884,0.006562171286866475,-0.019291929795288435,-0.013695639778330061,0.013732240437157595,0.0014462659380691466,-0.014333333333335587,10.006248048521348,9.755026575519485,18.371923891974433,254,0.0
981,3681,110.10377764974,1.74967512926617,775.65449790641,-166.66161277483002,2.111629256617131,0.0158489319246111,-18,4.42,0.548,2022.06.30 14:04:17:028,-266.484910470612,728.055499949107,23.6829391708598,18.298951479233203,15.350415758872787,-14.936331,-3.541367,9.960741,0.0072292231010869954,-0.019914846887060914,-0.014097534026641661,0.014164233576644852,0.00136678832116768,-0.01485948905109248,10.052984630828062,9.779016044531588,18.371923891974433,254,0.0
982,3681,109.680734267469,1.55796824158503,783.232071175464,-166.65822650709742,1.9640247808925955,0.0158489319246111,-18,4.969,0.5490000000000004,2022.06.30 14:04:17:577,-263.678344572682,737.206036859519,21.2947678808123,18.288664245525723,15.343218846874407,-14.929119,-3.540589,9.952933,0.006168065086692538,-0.018738130614717602,-0.013109129323095551,0.01313661202185629,0.0014171220400727594,-0.014222222222223493,9.86470982841582,9.571266263574353,18.371923891974433,254,0.0
983,3681,109.261308813652,1.38114118548363,791.04516575667,-166.65529371650555,1.8201942072517034,0.0158489319246111,-18,5.531,0.5619999999999994,2022.06.30 14:04:18:139,-260.871778675218,746.548613128456,19.0666618421674,18.279436070190457,15.336766889214168,-14.92266,-3.539864,9.945922,0.0052184885976344735,-0.016420240810082833,-0.011480351708610895,0.011492882562276789,0.0012900355871887678,-0.012475088967972118,10.00624804795279,9.755026574936284,18.371923891974433,254,0.0
