RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,ID_sorted
2021.03.21 14:27:55:828,245.413999999999,729.753173828117,-195.590354204178,11.1604904174808,-689.611260078537,192.417717196874,141.249346271673,8.24449670901866,-1.367210922618,-0.39128355582505,0.00999999977648258,0.990000069141388,635,0.0412276030950899,-13.6800057729091,3
2021.03.21 14:27:56:328,245.913999999999,725.679300560133,-195.572267496361,11.3546738714546,-685.359271986696,190.99832066304,142.872911705602,8.18144401748936,-1.55849515828295,-0.0771983038839917,0.00999999977648258,0.990000069141388,635,0.0410069296998339,-13.8274184712832,3
2021.03.21 14:27:56:828,246.413999999999,721.612601060126,-195.561000591287,11.3512420379196,-681.564119589637,189.796132412796,142.030011385016,8.12192317950011,-1.6817581585136,-0.21708287785906,0.00999999977648258,0.990000069141388,635,0.0393641455403807,-13.8379973631651,3
2021.03.21 14:27:57:328,246.913999999999,717.543583707982,-195.569351817077,11.2934942965236,-677.830156238299,188.862849069546,140.520039146767,8.08139969507173,-1.72583045588886,-0.456305388010218,0.00999999977648258,0.990000069141388,635,0.0401159677336647,-14.057754678546,3
2021.03.21 14:27:57:828,247.413999999999,713.484953380758,-195.612648591541,11.3602331978934,-673.696871600677,188.259899155673,140.540075152921,8.06853459684439,-1.64005812115977,-0.405224148716503,0.00999999977648258,0.990000069141388,635,0.0397364815723596,-13.9836225509637,3
2021.03.21 14:27:58:328,247.913999999999,709.433378399535,-195.657141743965,11.4364040392751,-669.546207273555,187.660658581572,140.6665085984,8.10623484846667,-1.56801866569383,-0.351493214098964,0.00999999977648258,0.990000069141388,635,0.0367823035086415,-13.9791127240893,3
2021.03.21 14:27:58:828,248.413999999999,705.361070033475,-195.624407726242,11.5024549393428,-665.653630221636,186.15954208247,140.655991001957,8.0549029723492,-1.77608227191125,-0.324559022131276,0.00999999977648258,0.990000069141388,635,0.037253821978204,-14.3423181261341,3
2021.03.21 14:27:59:328,248.913999999999,701.310019066212,-195.686678514026,11.5329851967948,-661.557243428666,185.789349241754,140.214359165436,8.10374117014005,-1.62406578730127,-0.37606012310331,0.00999999977648258,0.990000069141388,635,0.0386237772663988,-14.3103639784306,3
2021.03.21 14:27:59:828,249.413999999999,697.186984398244,-195.706298960958,11.5261332648141,-657.620663820214,184.92684494946,139.308344233887,8.14660083105976,-1.67563705897781,-0.509711895386679,0.00999999977648258,0.990000069141388,635,0.0388241778896914,-14.1314525604248,3
2021.03.21 14:28:00:328,249.913999999999,693.169194059544,-195.712807835273,11.6323124867567,-653.561798075196,183.865589052724,139.763901259399,8.06800153524041,-1.71919049234343,-0.373760528721795,0.00999999977648258,0.990000069141388,635,0.0385515320061683,-14.1089773178101,3
