,RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,ACCX_labeled,ACCY_labeled,ACCZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,label,TS_diff,jumped/ok
1311,2022.07.01 15:01:39:454,13.817,1108.32835481288,78.511584260018,4.18940179114519,220.155712663992,1083.22087631427,80.9675081782043,2.036199,-1.575249,4.803153,5.2e-05,4.6e-05,-9.5e-05,254,254,642,0.0125892541179417,-19,0.0,0.5630000000000006,ok
1312,2022.07.01 15:01:39:990,14.353,1110.02115237259,78.5939461011182,4.26973654917695,218.909546044743,1085.07863955627,82.6433018688112,2.036503,-1.573531,4.801734,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5359999999999996,ok
1313,2022.07.01 15:01:40:536,14.899,1111.53768966391,78.669916540295,4.36422681210873,217.740615694573,1086.71550388179,84.5841205148026,2.036694,-1.572648,4.800395,0.001521,-0.003676,-0.004956,254,254,642,0.0125892541179417,-19,0.0,0.5459999999999994,ok
1314,2022.07.01 15:01:41:083,15.446,1112.89375066186,78.7553198484269,4.44553895978451,216.360560283543,1088.24605262097,86.2620262391865,2.036927,-1.572037,4.798971,3e-06,0.000119,-5.8e-05,254,254,642,0.0125892541179417,-19,0.0,0.5470000000000006,ok
1315,2022.07.01 15:01:41:634,15.997,1114.65544653413,78.8443667062524,4.54151845970872,214.980504872514,1090.1606800772,88.2600624663755,2.037265,-1.570123,4.797398,1e-06,4e-05,-1.9e-05,254,254,642,0.0125892541179417,-19,0.0,0.5510000000000002,ok
1316,2022.07.01 15:01:42:185,16.548,1116.36692270964,78.9258277832886,4.62082410533754,213.734338252799,1092.01844331921,89.9358561560512,2.037523,-1.568439,4.796054,0.0,1.2e-05,-6e-06,254,254,642,0.0125892541179417,-19,0.0,0.5509999999999984,ok
1317,2022.07.01 15:01:42:736,17.099,1117.73736666484,79.0106080695393,4.70144163058014,212.354282841303,1093.54899205839,91.613761880435,2.037774,-1.566854,4.794665,0.0,4e-06,-2e-06,254,254,642,0.0125892541179417,-19,0.0,0.5510000000000019,ok
1318,2022.07.01 15:01:43:283,17.646,1119.31371174986,79.0970660779215,4.78921144548447,210.974227430273,1095.27158015609,93.4517328562215,2.038063,-1.565133,4.79317,0.0,1e-06,-1e-06,254,254,642,0.0125892541179417,-19,0.0,0.5470000000000006,ok
1319,2022.07.01 15:01:43:830,18.193,1120.8952001787,79.1833026129674,4.87672318004262,209.594172019243,1096.99416825379,95.2897038320079,2.038315,-1.563419,4.791814,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5470000000000006,ok
1320,2022.07.01 15:01:44:380,18.743,1122.38733466609,79.2505885914042,4.95315408056661,208.559130460855,1098.57416836509,96.9082799414173,2.038538,-1.561976,4.790622,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5499999999999972,ok
1321,2022.07.01 15:01:44:928,19.291,1123.97817749779,79.3364134225751,5.04017517424041,207.179075049825,1100.2967564628,98.7462509172037,2.038851,-1.559961,4.78896,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5480000000000018,ok
1322,2022.07.01 15:01:45:479,19.842,1125.77643549553,79.4238195874339,5.13419395924225,205.799019638329,1102.21138391903,100.744287144393,2.039124,-1.558071,4.787468,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5509999999999984,ok
1323,2022.07.01 15:01:46:026,20.389,1127.17508508478,79.5074032665196,5.21344477603576,204.418964227299,1103.74193265821,102.422192868777,2.039338,-1.556579,4.786293,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5470000000000006,ok
1324,2022.07.01 15:01:46:574,20.937,1128.78110672898,79.5925692104492,5.29969362455701,203.038908816269,1105.46452075591,104.260163844563,2.039604,-1.554686,4.784796,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5480000000000018,ok
1325,2022.07.01 15:01:47:126,21.489,1130.39214495701,79.6775164589971,5.3856854150547,201.658853404774,1107.18710885361,106.09813482035,2.039854,-1.552924,4.78341,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5519999999999996,ok
1326,2022.07.01 15:01:47:675,22.038,1132.14883871896,79.7567685090704,5.46249352315554,200.412686785059,1109.04487209562,107.773928510956,2.040095,-1.551209,4.782064,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5489999999999995,ok
1327,2022.07.01 15:01:48:225,22.588,1133.52885719249,79.8282334167082,5.54625011769911,199.243756435355,1110.48969706262,109.554681905545,2.040325,-1.549564,4.780772,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5500000000000007,ok
1328,2022.07.01 15:01:48:772,23.135,1135.09002372787,79.9053661166269,5.61547121747649,197.99758981564,1112.1554209461,111.070410343818,2.04056,-1.547876,4.779447,2e-06,-5e-06,-8e-06,254,254,642,0.0125892541179417,-19,0.0,0.5470000000000006,ok
1329,2022.07.01 15:01:49:326,23.689,1136.98814804127,79.9983535552209,5.72356521485926,196.483645612829,1114.12691261655,113.390689108521,2.040836,-1.545874,4.77788,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5539999999999985,ok
1330,2022.07.01 15:01:49:891,24.254,1138.55802033313,80.0750615009919,5.79230955113605,195.23747899358,1115.79263650003,114.906417546794,2.041073,-1.544157,4.776536,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5650000000000013,ok
1331,2022.07.01 15:01:50:422,24.785,1140.19745225865,80.1587317747515,5.87679235014824,193.857423582085,1117.51522459774,116.74438852258,2.041304,-1.542452,4.775207,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5309999999999988,ok
1332,2022.07.01 15:01:50:973,25.336,1141.84175550272,80.2421867169155,5.96101979647876,192.477368171055,1119.23781269544,118.582359498367,2.041556,-1.54062,4.773774,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5509999999999984,ok
1333,2022.07.01 15:01:51:519,25.882,1143.49090905085,80.3254268049484,6.04499214729977,191.097312760025,1120.96040079314,120.420330474153,2.041791,-1.538939,4.772456,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5460000000000029,ok
1334,2022.07.01 15:01:52:058,26.421,1144.90147443228,80.3956453132591,6.12713781553143,189.928382409855,1122.40522576014,122.201083868742,2.042016,-1.537264,4.771152,0.0,0.0,0.0,254,254,642,0.0125892541179417,-19,0.0,0.5389999999999979,ok
512,2022.07.01 15:01:41:083,0.0,1925.46974586282,78.4185233284543,4.58825030651449,385.320850501507,1880.22266328938,154.027013393119,0.143555,15.937692,6.397759,0.000508,-0.001227,-0.001653,254,254,730,0.0501187233627272,-13,0.0,0.0,ok
513,2022.07.01 15:01:41:634,0.551,1927.19239780844,78.1866595002204,4.7469772213448,393.189130292332,1879.90346943244,159.486023232341,0.145245,15.934794,6.397909,0.00017,-0.00041,-0.000552,254,254,730,0.0501187233627272,-13,0.0,0.551,ok
514,2022.07.01 15:01:42:185,1.102,1928.67636800054,77.970356702497,4.89999548822226,400.501271168725,1879.42850861796,164.741449763067,0.147842,15.930327,6.398147,5.5e-05,-0.000133,-0.00018,254,254,730,0.0501187233627272,-13,0.0,0.551,ok
515,2022.07.01 15:01:42:736,1.653,1930.34692580341,77.7512478698217,5.04749131169555,407.947300836433,1879.08872294825,169.834699009545,0.151165,15.924593,6.39847,-0.037391,0.072874,0.116101,254,254,730,0.0501187233627272,-13,0.0,0.5509999999999999,ok
516,2022.07.01 15:01:43:283,2.2,1932.11393893476,77.536681561818,5.20410088036134,415.259441713291,1878.8058014923,175.250190792605,0.154942,15.918054,6.398847,-0.012484,0.024332,0.038765,254,254,730,0.0501187233627272,-13,0.0,0.5470000000000002,ok
517,2022.07.01 15:01:43:830,2.747,1933.89368429127,77.3248361231303,5.34777834679774,422.494346319674,1878.5517395943,180.240592367016,0.158566,15.91181,6.399186,-0.004175,0.008136,0.012962,254,254,730,0.0501187233627272,-13,0.0,0.5469999999999997,ok
518,2022.07.01 15:01:44:380,3.297,1935.26920999864,77.1404815854967,5.47544216709426,428.750861889903,1878.12131892507,184.661650042981,0.161762,15.906258,6.399509,7e-06,-1.5e-05,-2.4e-05,254,254,730,0.0501187233627272,-13,0.0,0.5500000000000003,ok
519,2022.07.01 15:01:44:928,3.845,1908.74935050655,79.3585900371012,4.85024643812659,351.210745294571,1869.20544814684,161.388004718348,9.700698,-7.19868,-11.396288,2e-06,-5e-06,-8e-06,254,254,730,0.0398107170553497,-14,0.0,0.548,ok
520,2022.07.01 15:01:45:479,4.396,1901.00347628497,79.5140260367465,4.81206871390161,344.753302109847,1862.66701622387,159.470888263546,9.697233,-7.197057,-11.393821,1e-06,-2e-06,-3e-06,254,254,730,0.0398107170553497,-14,0.0,0.5509999999999997,ok
521,2022.07.01 15:01:46:026,4.943,1894.3736783556,79.6472610265758,4.77189036259862,339.253664213502,1857.07395540838,157.590953763574,9.692807,-7.194975,-11.390675,0.0,0.0,0.0,254,254,730,0.0398107170553497,-14,0.0,0.5469999999999997,ok
