,id,azimuth,elevation,range,heading,radialVel,rcs,rcs_dsbm,track_time,time_diff,SystemTime,pos_x,pos_y,pos_z,vel,vel_xy,vel_x,vel_y,vel_z,angular_vel,acc,acc_xy,acc_x,acc_y,acc_z,disp,disp_xy,max_velocity,probUAV,label
602,1464,24.8950832245682,-2.83443098045187,651.11885640995,-152.97597248148696,-15.610111476468935,0.0125892541179417,-19,12.121,0.5660000000000007,2022.07.01 12:28:55:307,589.89442460021,273.758349370324,-32.1978127863258,19.35908521960183,15.035872825876455,-13.394197,-6.831761,12.194126,0.0015357442982109064,-0.01932145195651822,-0.012654272037996989,0.011455830388693234,0.005390459363957832,-0.01507067137808937,11.08489963875547,10.943296798974526,19.507724708183908,254,0.0
603,1464,25.6309508930043,-2.95924900949878,655.732942727258,-152.97613945675417,-15.634224199205228,0.0125892541179417,-19,12.667,0.5459999999999994,2022.07.01 12:28:55:853,590.419782320037,283.274019897166,-33.8526583034545,19.349430294448283,15.029560747079469,-13.388594,-6.828854,12.186581,-0.0003058155077028779,-0.017683013101735957,-0.01156058387726401,0.010261904761906039,0.005324175824176631,-0.013818681318681988,9.672771060805266,9.530161924605,19.507724708183908,254,0.0
604,1464,26.45249366278,-3.08721118646441,661.37189952409,-152.9784392381183,-15.654489587524493,0.0125892541179417,-19,13.221,0.5540000000000003,2022.07.01 12:28:56:407,591.269570144264,294.184272208418,-35.6187996249646,19.336677484537642,15.021248224830352,-13.381463,-6.82454,12.176584,-0.004151229899176681,-0.023019512474080586,-0.015004552796239953,0.012871841155233446,0.007787003610108171,-0.018045126353791067,11.084899639100465,10.943296799474288,19.507724708183908,254,0.0
605,1464,27.2454858512308,-3.22651651247991,667.06857745498,-152.9780993241534,-15.674879327122698,0.0125892541179417,-19,13.764,0.5429999999999993,2022.07.01 12:28:56:950,592.119357968025,304.902485160215,-37.5450061988086,19.325512814077793,15.013942127149553,-13.374914,-6.8213,12.167867,0.0006259925689168224,-0.020561087403035902,-0.013455060185632382,0.012060773480662436,0.005966850828729124,-0.016053406998159787,10.923026137046516,10.751847665656424,19.507724708183908,254,0.0
606,1464,27.9860926985813,-3.34165334406169,672.571868174266,-152.97832895923935,-15.688275456789432,0.0125892541179417,-19,14.313,0.5490000000000013,2022.07.01 12:28:57:499,592.912493270482,315.072584693175,-39.2040757825598,19.315087901906143,15.007126790275345,-13.36887,-6.81815,12.159719,-0.00041827884509668356,-0.0189889110594729,-0.012414092667045691,0.011009107468125745,0.005737704918032344,-0.014841530054642024,10.335013304396096,10.200979762665737,19.507724708183908,254,0.0
607,1464,28.7296766996268,-3.46376669906738,678.050522700915,-152.97918773243646,-15.70012365726071,0.0125892541179417,-19,14.864,0.5510000000000002,2022.07.01 12:28:58:050,593.494503511613,325.328407998779,-40.965993036516,19.304236385601087,15.000040017385988,-13.362659,-6.81473,12.151228,-0.001558572045569928,-0.019694221969249012,-0.012861656786492023,0.0112722323048977,0.0062068965517245,-0.015410163339384999,10.422331793142126,10.272324352187903,19.507724708183908,254,0.0
608,1464,29.4797906116971,-3.58205761416776,683.921308867987,-152.9804651559634,-15.708067886797448,0.0125892541179417,-19,15.411,0.5469999999999988,2022.07.01 12:28:58:597,594.210402544525,335.911445806276,-42.7300223251805,19.292730273945157,14.992529302782769,-13.35612,-6.81102,12.14222,-0.0023353263746677686,-0.02103493904191893,-0.013730739676817526,0.011954296160877672,0.006782449725776761,-0.016468007312613716,10.752906583408077,10.607223984635874,19.507724708183908,254,0.0
609,1464,30.1883822492489,-3.70223109987181,689.956078105875,-152.9798186155908,-15.71502226275556,0.0125892541179417,-19,15.959,0.548,2022.07.01 12:28:59:145,595.137426638297,346.216720484001,-44.5512691950426,19.28221569867283,14.985644680758615,-13.34991,-6.808043,12.134014,0.0011798181981746388,-0.01918718115388345,-0.012563178876193971,0.011332116788323281,0.005432481751825641,-0.014974452554743596,10.505950695428572,10.346886481149467,19.507724708183908,254,0.0
610,1464,30.7631361841817,-3.79587948782002,694.752193730291,-152.98027489449106,-15.718158003689082,0.0125892541179417,-19,16.508,0.5489999999999995,2022.07.01 12:28:59:694,595.683368106364,354.579299958004,-45.9940832694992,19.273664764219827,14.980056517870686,-13.344986,-6.805398,12.127327,-0.0008311091079401131,-0.015575472591988541,-0.010178803074550838,0.00896903460837713,0.004817850637521575,-0.012180327868854693,8.50367567578998,8.38038110980474,19.507724708183908,254,0.0
611,1464,31.4990709600939,-3.91761468564042,701.419674769902,-152.98075995295343,-15.720219237886488,0.0125892541179417,-19,17.055,0.5470000000000006,2022.07.01 12:29:00:241,596.667044721906,365.624727412629,-47.9224018761888,19.262664625495276,14.972867222034731,-13.338639,-6.802019,12.118725,-0.0008867613571734901,-0.02010994282367654,-0.013143136811618227,0.011603290676416588,0.006177330895796496,-0.015725776965264657,11.25555418396859,11.08914276846265,19.507724708183908,254,0.0
