RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,ID_sorted
2021.06.18 14:46:17:428,75.714,219.438547770182,-125.394077301025,33.0731493631998,-106.504970395193,-149.900099015874,119.748909654036,-3.51140861164924,-6.37167878796997,2.709529876709,0.355256686607988,0.644743283589689,151,0.0192712165955832,-16.5655581156412,2
2021.06.18 14:46:17:928,76.214,223.638676193525,-125.158837804255,32.4020067610831,-108.731169953023,-154.371622154065,119.838171322568,-3.42924003400324,-7.54377736322271,1.91127664188169,0.770102968755757,0.229897046426558,151,0.0225227080319804,-16.4207162677118,2
2021.06.18 14:46:18:428,76.714,228.02568838137,-125.888919270367,30.662744557092,-114.982930507066,-158.906981295502,116.288261981714,-6.17621049224663,-8.18523344633684,-1.01428020820705,0.86758676089278,0.132413270276621,151,0.0206792045329428,-16.5315315876532,2
2021.06.18 14:46:18:928,77.214,232.399995322539,-126.18161755856,29.0968470707118,-119.882420095089,-163.908591861079,113.012395555125,-7.12318622647177,-8.77337181407709,-2.59735070656394,0.901396435554897,0.0986035913925305,151,0.017587401698614,-16.7959361210047,2
2021.06.18 14:46:19:428,77.714,236.728009425172,-126.337436571033,28.0853794167895,-123.753454983076,-168.239348472695,111.4483163804,-7.27792091143187,-8.75081122166704,-2.72910308181694,0.901837766170502,0.0981622412800789,151,0.017587401698614,-17.5479831695557,2
2021.06.18 14:46:19:928,78.214,241.130090731327,-126.674439296544,27.3176659735564,-127.956049093457,-171.826729461248,110.660837228727,-7.47564910378673,-8.39252230457668,-2.45828807019739,0.976145136022122,0.0238548571365736,151,0.0178972393665624,-17.5637993857125,2
2021.06.18 14:46:20:428,78.714,245.44545211079,-125.918437743855,27.4200701134227,-127.810086915735,-176.443320892574,113.029960315765,-6.11240653590431,-8.51412352262438,-1.2011625321112,0.991234319232335,0.00876567619809236,151,0.0174409592407475,-17.5462587837861,2
2021.06.18 14:46:20:928,79.214,249.800336729805,-125.782623866819,27.0650234762228,-130.066094770591,-180.456471352602,113.659482689111,-5.8309696106473,-8.36652452623445,-0.81593722723565,0.997196341460606,0.00280363419760933,151,0.0173474063737661,-17.5107895653202,2
2021.06.18 14:46:21:428,79.714,254.244280948817,-125.749736001559,26.6339036281978,-132.779392192656,-184.444031028918,113.974194850286,-5.85778043787446,-8.36343761500883,-0.5292809009552,0.997120976448059,0.00287900771945715,151,0.0161596733982934,-17.785086801119,2
2021.06.18 14:46:21:928,80.214,258.726932101779,-125.158023834229,26.6167118284438,-133.194452211283,-189.109905466202,115.914809765903,-5.1703503523567,-8.56888148220931,0.108314921872483,0.999516715606053,0.000483266996323235,151,0.018027813298118,-17.9842908647326,2
2021.06.18 14:46:22:428,80.714,263.284526218878,-124.661744376209,26.4646049392557,-134.046806205071,-193.864753203005,117.331341211483,-4.72025988714624,-8.76506402562991,0.481612345882668,0.999986601210086,1.33796550718235e-05,151,0.0253863916004596,-16.5598160396112,2
2021.06.18 14:46:22:928,81.214,267.706142001682,-124.471677356296,26.07829535449,-136.095660458052,-198.230187969797,117.682920588954,-4.46693392989318,-8.50658159210426,0.355448649575317,0.9999960064888,3.97930398321478e-06,151,0.0274175124574835,-15.6197195053101,2
2021.06.18 14:46:23:428,81.714,272.051948333455,-124.273038204586,25.831658265301,-137.894283055496,-202.350039746528,118.540572965386,-4.30884905602992,-8.34093155680755,0.491749993551557,0.999999581096329,4.18385126103867e-07,151,0.0293036687952474,-15.4088322291865,2
2021.06.18 14:46:23:928,82.214,276.409703572591,-124.260810958015,25.4941841761271,-140.456197206117,-206.20386734151,118.971936222458,-4.45135772034883,-8.23519462062751,0.585681807663705,1,2.04929351019542e-08,151,0.0341043307680121,-15.0124425358243,2
2021.06.18 14:46:24:428,82.714,280.778683100905,-124.206391486052,25.1706068805445,-142.858600845402,-210.159776475263,119.419105630511,-4.52462236278801,-8.20080910659779,0.654034614562988,1,4.45079706423712e-09,151,0.0366694382089326,-14.3569574356079,2
2021.06.18 14:46:24:928,83.214,285.376311104253,-124.164192631559,24.901953895137,-145.35852541849,-214.176417666699,120.1623369987,-4.72820588563061,-8.32297656037087,0.878450582612236,1,2.73512442464045e-09,151,0.0334611382611134,-14.2894312840588,2
2021.06.18 14:46:25:428,83.714,289.988017510931,-124.394695421971,24.625989441478,-148.912411345091,-217.524298742785,120.835881750066,-5.06738136216614,-8.04476937288109,1.03326061231281,1,2.1399968423211e-09,151,0.0303233375531089,-15.1149336613646,2
2021.06.18 14:46:25:928,84.214,294.603768607166,-124.308230747686,24.4602890192905,-151.148456859894,-221.507058717678,121.984113801066,-5.09169230369546,-8.11706970198392,1.24126863479614,1,2.19544715740483e-09,151,0.0304289356823398,-15.1671323776245,2
2021.06.18 14:46:26:428,84.714,299.234160806531,-124.486677971956,24.2993098285711,-154.420607250945,-224.795312482709,123.135774353146,-5.31309586554297,-7.87375438821477,1.44774770848105,0.999999947637041,2.08045832482653e-09,151,0.0271284003966162,-15.2473691869005,2
2021.06.18 14:46:26:928,85.214,304.020433087215,-124.288772511705,24.1966485175017,-156.226566006149,-229.116335289572,124.608832297748,-5.23476878842062,-8.12588350974561,1.6725832379867,1,2.06115369216775e-09,151,0.0280675948527359,-15.5418882369995,2
2021.06.18 14:46:27:428,85.714,308.805735935675,-124.228149378411,24.0199498684607,-158.658311634144,-233.212050583617,125.700605241617,-5.19746213828567,-8.12341740018894,1.72580560456927,1,2.06115369216775e-09,151,0.0290338892728201,-15.3709478378296,2
2021.06.18 14:46:27:928,86.214,313.598779800835,-124.110321849858,23.9155281136889,-160.763611427798,-237.354848468482,127.129572161687,-5.10502696281161,-8.1372409310875,1.84393405476841,1,2.06115369216775e-09,151,0.0304637704782609,-15.3072988002672,2
2021.06.18 14:46:28:428,86.714,318.264083149277,-124.190592756895,23.744612845305,-163.708401893533,-240.973885865748,128.152431734089,-5.15571212818574,-7.90616917067188,1.85424731713589,1,2.09127559091252e-09,151,0.0288804765566797,-15.2473230361938,2
2021.06.18 14:46:28:928,87.214,322.862579345703,-124.329874038696,23.5207546552022,-166.952508845945,-244.469269318133,128.848243903045,-5.20885470157678,-7.63812937112609,1.76539424061775,1,2.06115369216775e-09,151,0.0265274070412048,-15.5775535106659,2
2021.06.18 14:46:29:428,87.714,327.498162163629,-124.470614256682,23.1463460569029,-170.437838360976,-248.261409646283,128.733235749972,-5.33836869172648,-7.61392699767769,1.54738703480474,1,2.06115369216775e-09,151,0.0271833137899374,-15.7954994837443,2
2021.06.18 14:46:29:928,88.214,332.167630753427,-124.283600141417,22.8603102126211,-172.41011420843,-252.89949729455,129.041889971901,-5.15097395983417,-7.8800095035791,1.38885547979822,1,2.12860732394646e-09,151,0.0269195176065642,-15.5868940353394,2
2021.06.18 14:46:30:428,88.714,336.78561062283,-124.247137069703,22.4918671184116,-175.11361334693,-257.216840465265,128.837470360403,-5.16542513639582,-8.0473650148108,1.17380817400084,1,2.06115369216775e-09,151,0.0245031572425687,-15.8608583344353,2
2021.06.18 14:46:30:928,89.214,341.472326208044,-124.180405722724,22.1042515083596,-177.73927051924,-261.727878600659,128.493599060111,-5.08507492219634,-8.15307157596054,0.911974548189734,1,2.43971167137017e-09,151,0.0200317955080025,-16.4596545961168,2
2021.06.18 14:46:31:428,89.714,346.096582255233,-124.141084688519,21.7098298554027,-180.462823380775,-266.13165445717,128.022715190676,-5.00872378797191,-8.18238133699011,0.646558197266464,1,2.08312963005676e-09,151,0.0187538124406728,-17.2548999786377,2
2021.06.18 14:46:31:928,90.214,350.832766523985,-123.890834451836,21.3512602476316,-182.201844514733,-271.23877289449,127.732610159693,-4.83584437994132,-8.59942256863743,0.476958185434341,1,2.06115369216775e-09,151,0.0204810201755294,-17.0529300119275,2
2021.06.18 14:46:32:428,90.714,355.569040934245,-123.930050178811,20.7130061961986,-185.64318553889,-275.953480903835,125.760172780081,-4.99396660696704,-8.79831984525119,-0.0315579494668374,1,2.06115369216775e-09,151,0.0196450326168229,-17.0005416870117,2
2021.06.18 14:46:32:928,91.214,360.295762928254,-123.876020484014,20.0848667949712,-188.614784044293,-280.942007771126,123.729121556363,-4.9851344719815,-8.95965248777101,-0.546732530954778,1,2.06115369216775e-09,151,0.0184093297850588,-17.2481384277344,2
2021.06.18 14:46:33:428,91.714,365.050593866366,-124.082983676518,19.070519598845,-193.344121639911,-285.751134284991,119.2737394503,-5.29114577500352,-9.04273515795899,-1.52904006253893,1,2.06115369216775e-09,151,0.0190390345876022,-17.2743530273438,2
2021.06.18 14:46:33:928,92.214,369.610709374104,-124.303073183113,18.6848272096127,-197.323134878495,-289.231574653012,118.40919066611,-5.51342202799307,-8.59287607733808,-1.52969007426445,1,2.15531820321875e-09,151,0.0182722324182136,-17.1868114471436,2
2021.06.18 14:46:34:428,92.714,374.04350779881,-124.257797455119,18.7211708888829,-199.41541170319,-292.795262433033,120.0539584848,-5.39809522926381,-8.26242725918035,-0.994815258222206,1,2.06115369216775e-09,151,0.017695610693163,-17.5021424694596,2
2021.06.18 14:46:34:928,93.214,378.21523030599,-124.158206091987,18.5395071241591,-201.339762723496,-296.727797150412,120.256556901206,-4.84625534626211,-7.63608374851172,-1.06496549977197,1,2.27685665383287e-09,151,0.0193488364567982,-17.133451461792,2
2021.06.18 14:46:35:428,93.714,381.884892499005,-124.263752054285,18.3769714920609,-204.037967836933,-299.515266209888,120.395917955531,-4.57234213337952,-6.79747098846913,-1.07632683934989,1,2.06115369216775e-09,151,0.0196794086241941,-17.0306348624053,2
2021.06.18 14:46:35:928,94.214,384.978301138248,-124.207273231362,18.6726151952204,-205.038187658535,-301.622122332996,123.254728250007,-3.96860814378419,-5.76414868099144,-0.540275915051406,1,2.06115369216775e-09,151,0.0187845639191307,-17.2618732992208,2
2021.06.18 14:46:36:428,94.714,387.518496452121,-124.226381494365,18.6258570644834,-206.54925328494,-303.626833638479,123.768283634716,-3.43884157506372,-4.84451626660865,-0.634866057732788,1,2.11981679712252e-09,151,0.0208130147156866,-16.7652225494385,2
2021.06.18 14:46:36:928,95.214,388.896361432757,-124.431516156878,18.845967283703,-208.101862007869,-303.566695073826,125.623267171524,-2.87817945727478,-3.13843017562316,-0.449471165736514,1,2.13448883330208e-09,151,0.0198825535016272,-17.1038589114235,2
2021.06.18 14:46:37:428,95.714,390.287648801451,-124.488524048417,18.8310987861068,-209.167910398785,-304.471791262701,125.976798539101,-2.61626194953432,-2.65123950033003,-0.429390281438828,1,2.06115369216775e-09,151,0.0200853467397252,-16.9712066650391,2
2021.06.18 14:46:37:928,96.214,390.640533732477,-124.558458880843,18.7460464049723,-209.834781898111,-304.645132556498,125.541742949807,-2.0696987616886,-1.75884807575522,-0.715107560157776,1,2.23957696832144e-09,151,0.0200853467397252,-16.9712066650391,2
2021.06.18 14:46:38:428,96.714,390.110918276778,-125.16229226656,19.1239858074723,-212.263424658127,-301.324073056943,127.805354813632,-2.23307299861306,0.279437697364278,-0.0901756072155867,1,2.11325988899129e-09,151,0.0218250854215079,-16.9712066650391,2
2021.06.18 14:46:38:928,97.214,388.537100975667,-126.011873997679,19.0329744006516,-215.95238862769,-297.10357979369,126.706786603293,-2.39412960923386,2.39449288457597,-0.54678354569521,1,2.06115369216775e-09,151,0.0207782963360139,-16.6929125129629,2
2021.06.18 14:46:39:428,97.714,386.632529204747,-126.507187825329,18.9570354245744,-217.541092356662,-293.913009408362,125.60107949767,-1.89340911225608,3.88878030848698,-1.05815533197145,1,2.06115369216775e-09,151,0.0211717376205574,-16.7616062164307,2
2021.06.18 14:46:39:928,98.214,384.521304349287,-127.174346573856,19.2134819380733,-219.401862054787,-289.320683255262,126.541492368278,-1.99247256465589,5.45401250228684,-0.640398990670668,1,2.06115369216775e-09,151,0.0238545332566378,-16.6594206433777,2
2021.06.18 14:46:40:428,98.714,381.680566463831,-127.962846216166,19.258949657656,-221.650926440925,-284.080441360154,125.892387860042,-2.11882145430278,6.91866709987004,-0.809872330922237,1,2.06115369216775e-09,151,0.0266118936050165,-15.7622156143188,2
2021.06.18 14:46:40:928,99.214,379.050997154736,-128.762358157434,19.589467948842,-223.584061089188,-278.457195242126,127.087252404334,-2.36614671908383,7.99010957968536,-0.301837581601856,1,2.09832490531579e-09,151,0.0242396543023632,-15.9394911293669,2
2021.06.18 14:46:41:428,99.714,375.77488538954,-129.486835055881,19.7516004774305,-224.896712388807,-272.949749685372,126.990383766467,-2.17948827512416,8.79168975958393,-0.377625051471908,1,2.1656041651298e-09,151,0.0226256715636854,-16.4946022033691,2
2021.06.18 14:46:41:928,100.214,372.611513264974,-130.088420032319,19.880625806536,-225.649481737555,-268.077954605004,126.710879223912,-1.9052040738272,9.11250952558949,-0.485342681691756,1,2.07851500878489e-09,151,0.0230767694207059,-16.498847816104,2
2021.06.18 14:46:42:428,100.714,369.302185898527,-130.917172073224,19.7671073423613,-227.627903210601,-262.621949998906,124.896999967519,-2.00956131531722,9.55900612337634,-0.949673298848877,1,2.06115369216775e-09,151,0.0233669776346266,-16.3682498931885,2
2021.06.18 14:46:42:928,101.214,366.107432427807,-131.561820734327,20.156184775807,-228.010380174014,-257.15967629861,126.1533946205,-1.82043586159289,9.86682155699465,-0.556026101112366,1,2.06115369216775e-09,151,0.0239403742719899,-16.2041034341972,2
2021.06.18 14:46:43:428,101.714,362.508994699639,-131.759303725769,20.3805823994575,-226.317988589312,-253.48548827766,126.245383994335,-0.712469916017099,9.87909928196632,-0.769352770297326,1,2.71036538799271e-09,151,0.0187749050333771,-16.6516833617308,2
2021.06.18 14:46:43:928,102.214,359.50565247142,-132.770163859796,20.363079788488,-228.869331619625,-247.414658581561,125.096385653347,-1.38671678830634,10.1071549925506,-0.808004272640297,1,2.57986786470007e-09,151,0.0149155404872708,-17.9358612200535,2
2021.06.18 14:46:44:428,102.714,356.605156088775,-133.315173311053,20.3061590734518,-229.431035884258,-243.33765760969,123.754822354864,-1.33968131975779,9.77230283149116,-1.03343928535029,1,2.06115369216775e-09,151,0.0133720735631541,-18.7771795740667,2
2021.06.18 14:46:44:928,103.214,353.792638190439,-134.032248559399,20.3033472221589,-230.629262168595,-238.555133304792,122.762677328635,-1.53900675960921,9.66596694944802,-1.09790945832975,1,2.39028829958678e-09,151,0.0135666139225631,-18.6088766650619,2
2021.06.18 14:46:45:428,103.714,351.018673878796,-134.919808585689,20.3960140516173,-232.320732138875,-232.97200220667,122.332403827162,-1.88217912402104,9.87103083636428,-0.985245470730765,1,2.06115369216775e-09,151,0.0119051506196655,-18.9849240644923,2
2021.06.18 14:46:45:928,104.214,348.268866582748,-135.747405760879,20.4658601568379,-233.708795278861,-227.690158085234,121.771933687037,-2.01596938773903,9.97579199734716,-0.97540298623776,1,2.06115369216775e-09,151,0.0134764848263882,-19.0581844049856,2
2021.06.18 14:46:46:428,104.714,345.52762128722,-136.462570550307,20.7125606536866,-234.291522233336,-222.625953581444,122.206062517941,-1.93887212618872,10.0188343473752,-0.76347578921408,1,2.06115369216775e-09,151,0.0163923881536573,-18.1267164698187,2
2021.06.18 14:46:46:928,105.214,342.833068847656,-137.181560516357,21.0629081726074,-234.670138963481,-217.447258270868,123.211723650165,-1.82456664483879,10.0963524010832,-0.440025269985199,1,2.06115369216775e-09,151,0.0184839577712411,-17.4616260528564,2
2021.06.18 14:46:47:428,105.714,340.137044270833,-137.812479654948,21.3525772094726,-234.724906681481,-212.742824894004,123.845742549779,-1.56943274160381,10.0050028924373,-0.290796717007955,1,2.06115369216775e-09,151,0.020528593668252,-17.0903663635254,2
2021.06.18 14:46:47:928,106.214,337.5323636037,-138.563184846123,21.580447250942,-235.304925444684,-207.71864054674,124.14672430346,-1.58116843452289,9.98474181755631,-0.165270394874072,1,2.06115369216775e-09,151,0.024139775858982,-16.7382658112724,2
2021.06.18 14:46:48:428,106.714,335.011333780552,-139.340346205126,21.9192848905511,-235.765883896603,-202.502045581552,125.059734355293,-1.55863336480721,10.0593123111207,0.0891647042211042,1,2.06115369216775e-09,151,0.0264083411943223,-15.9045072170572,2
2021.06.18 14:46:48:928,107.214,332.624624288307,-140.03217186118,22.2120408472025,-236.007230628796,-197.80818588199,125.743878999845,-1.46947657053091,9.89729014347537,0.244800562425606,1,2.69704639753585e-09,151,0.0223904510793943,-15.9961418205837,2
2021.06.18 14:46:49:428,107.714,330.188803699529,-140.810557891275,22.3319709813484,-236.721739549769,-192.993232671852,125.462690112181,-1.39301103762587,9.88175583333898,0.105974337730185,1,2.11409205614057e-09,151,0.0190382668062306,-17.0980066317264,2
2021.06.18 14:46:49:928,108.214,327.839757283528,-141.62603018019,22.5649942821927,-237.342137110419,-187.939705058505,125.802274781848,-1.40610628862749,9.92090431267826,0.203007249368562,1,2.06115369216775e-09,151,0.017373307530139,-17.5078037050035,2
2021.06.18 14:46:50:428,108.714,325.514303617388,-142.504286543231,22.749326741584,-238.170630904285,-182.726964294389,125.876436599548,-1.44895733971928,10.0338174157606,0.197643612032741,1,2.13366905037192e-09,151,0.0148448760788484,-18.0496669127562,2
2021.06.18 14:46:50:928,109.214,322.803816053603,-143.271555158827,22.5918854784083,-238.867044299876,-178.230934515284,124.009714045935,-0.42960036587708,10.4172045954392,-0.790495017060515,1,2.20634019284968e-09,151,0.0123926414946344,-18.7039692136977,2
2021.06.18 14:46:51:428,109.714,320.687737806788,-144.261637309812,22.678944155855,-240.173204412485,-172.826111637248,123.646577233494,-1.76637546617687,9.9478678697337,-0.224114428994786,1,2.06115369216775e-09,151,0.0138407152947544,-18.9845245829169,2
2021.06.18 14:46:51:928,110.214,319.074348449707,-145.268896314833,22.9131732516819,-241.535065880545,-167.441235356216,124.22700509227,-2.57067272218256,9.96753826716841,0.353742358585198,1,2.06115369216775e-09,151,0.0155848568938694,-18.402730623881,2
2021.06.18 14:46:52:428,110.714,318.086157904731,-145.982891506619,23.0130591922336,-242.669467996524,-163.788167040176,124.352899604298,-2.73870862474755,8.92838786327134,0.425319366984897,1,3.00612512660337e-09,151,0.0151536813366832,-18.0956395467122,2
2021.06.18 14:46:52:928,111.214,317.364915379938,-146.798765218483,22.8271856128045,-244.757084793499,-160.172133001289,123.122657508733,-2.99147485567812,8.41737732414471,-0.102892144108718,1,3.17801983052496e-09,151,0.0114038542650698,-19.0387066895107,2
2021.06.18 14:46:53:428,111.714,317.286358754569,-147.190042058263,23.1683443226946,-245.163492385374,-158.057666747262,124.831042774501,-2.7647254841643,7.30827325658289,0.56632995003954,1,2.92821178314036e-09,151,0.00941733399833372,-19.9381247004238,2
2021.06.18 14:46:53:928,112.214,317.800310937043,-147.703745619159,23.5160126374147,-246.324929354701,-155.697593540327,126.804042099443,-3.02947140010774,6.59601216528504,1.25788413141375,1,2.06115369216775e-09,151,0.00946833619761349,-20.1075044435875,2
2021.06.18 14:46:54:428,112.714,319.082586217809,-148.279013739692,23.4610837300619,-248.979639108969,-153.898837180613,127.03509607252,-3.79395923736984,5.77464701613314,1.33352066852428,1,2.47330128394302e-09,151,0.0105146424689067,-19.8620682469121,2
2021.06.18 14:46:54:928,113.214,321.330491395754,-149.074821507819,22.6331473912035,-254.42046181378,-152.417855794223,123.655803395513,-5.33081960565978,4.92030501457507,0.455098256329543,1,2.06115369216775e-09,151,0.0106786768173439,-19.6379293994369,2
2021.06.18 14:46:55:428,113.714,324.25518199885,-149.686172699259,22.1475305468123,-259.267337754963,-151.587597775565,122.241839696173,-6.59562416113692,3.92590754249252,0.335773523165805,1,2.27618832401311e-09,151,0.00999186605122241,-19.7989320844133,2
2021.06.18 14:46:55:928,114.214,327.805615346367,-149.867178855686,22.1114399411262,-262.656352470093,-152.457577490163,123.388929714763,-7.3240846583301,2.17838949281326,0.894076402581067,1,2.06115369216775e-09,151,0.010535664584875,-20.0045223586056,2
2021.06.18 14:46:56:428,114.714,331.524112594462,-149.857401446762,21.8759833719129,-266.050617255276,-154.488686625756,123.525464741441,-7.57042802896603,0.136165760578481,0.882180030657865,1,2.06115369216775e-09,151,0.0139158352533605,-19.0639812790345,2
2021.06.18 14:46:56:928,115.214,335.515818184669,-149.735352017464,21.6240822503326,-269.39221222344,-157.197377573547,123.642863785069,-7.61494574369986,-1.74324710788401,0.797956916170397,1,2.06115369216775e-09,151,0.0176264417558761,-17.9084872149546,2
2021.06.18 14:46:57:428,115.714,339.692652336905,-149.542662469026,21.5736992916214,-272.304177959786,-160.126431319317,124.904197345134,-7.46598019061948,-3.04331224035412,1.10496913718286,1,2.06115369216775e-09,151,0.0198439123404311,-17.2809953065676,2
2021.06.18 14:46:57:928,116.214,343.948212240344,-149.567260171765,21.4201198649184,-276.076457586818,-162.184993416981,125.611176671768,-7.64294473662402,-3.42738100777685,1.2200394712876,1,2.25908781401234e-09,151,0.0193437210248263,-16.9922351837158,2
2021.06.18 14:46:58:428,116.714,348.323323002568,-149.71389996564,20.9137858108238,-280.967419980042,-164.092656695314,124.338413296772,-8.17553946110342,-3.63347035930867,0.673076033592224,1,2.08028927417558e-09,151,0.0158031557434768,-17.7001787821452,2
2021.06.18 14:46:58:928,117.214,352.859712708671,-149.817702059476,20.6418781100579,-285.440874281242,-166.012309897473,124.39201261759,-8.57745367446414,-3.8230110149346,0.700073448554523,1,2.60841667552569e-09,151,0.0150892893446857,-18.0706326646625,2
2021.06.18 14:46:59:428,117.714,357.502186245389,-150.023374486853,20.4372927524426,-290.186184401666,-167.381153360413,124.833166240864,-8.95404808380212,-3.71753305746125,0.824144244194031,1,2.41595032868247e-09,151,0.0145392421896067,-18.2896535484879,2
2021.06.18 14:46:59:928,118.214,362.398559285102,-150.120552027336,20.1720626866706,-294.952644367089,-169.464520601223,124.969695130609,-9.31491354832403,-3.95220451617602,0.856821968733707,1,2.33330228866114e-09,151,0.0142281748580275,-18.4002989653115,2
2021.06.18 14:47:00:428,118.714,367.2541591503,-150.243917853744,19.9068565545259,-299.779440954464,-171.380091486302,125.046898879591,-9.29281834471987,-3.88142560103675,0.730511631126757,1,3.09321310335112e-09,151,0.0125152310908983,-18.8705558776855,2
2021.06.18 14:47:00:928,119.214,372.115061537128,-150.329278250721,19.7230415165982,-304.357210595422,-173.396128566482,125.57893993885,-9.29769978237612,-3.92424679030225,0.781681776046753,1,2.28459384743473e-09,151,0.0127722876827171,-18.9765946575414,2
2021.06.18 14:47:01:428,119.714,376.97774241795,-150.369329363386,19.5856244096132,-308.721412741311,-175.596891067645,126.36854066322,-9.21214008933733,-4.01519002145196,0.867488980850323,1,2.17848309070102e-09,151,0.0121486440575898,-19.1111773375039,2
2021.06.18 14:47:01:928,120.214,381.744478578921,-150.557030713116,19.1694092927156,-314.007165200463,-177.244284512407,125.350680881655,-9.26406607854461,-3.84490927012231,0.49381422334247,1,2.17414095780186e-09,151,0.0130588605007411,-18.9163123236762,2
2021.06.18 14:47:02:428,120.714,386.354559268592,-150.666382339766,18.9756716242377,-318.513278962787,-178.986779606238,125.629594069198,-8.86761696191769,-3.58441346970298,0.367574025718676,1,2.43557605530283e-09,151,0.0143653050129402,-18.3447923660279,2
2021.06.18 14:47:02:928,121.214,391.203769259983,-150.88589477539,18.8154652913412,-323.512426681354,-180.168955151196,126.171451250267,-9.40727336355319,-3.54719561023143,0.618644568655226,1,2.0760751883052e-09,151,0.0167241541615521,-18.0468315548367,2
