,id,azimuth,elevation,range,heading,angularVel,radialVel,rcs,rcs_dsbm,TrackTime,SystemTime,pos_x,pos_y,pos_z,vel,velXY,vel_x,vel_y,vel_z,acc,accXY,acc_x,acc_y,acc_z,disp,dispXY,MaxVelocity,probUAV,label
33,2,-124.486677971956,24.2993098285711,299.234160806531,-124.01090894847046,-3.8231949055532937,9.252634169159483,0.0271284003966162,-15.2473691869005,84.714,2021.06.18 14:46:26:428,-154.420607250945,-224.795312482709,123.135774353146,9.608380158475896,9.498683900540177,-5.31309586554297,-7.87375438821477,1.44774770848105,-0.10710046562533648,-0.1663636792318144,-0.4428071236950206,0.4866306275383021,0.41295814736982006,4.779738803754132,4.638920241273368,11.704393767363342,0.999999947637041,1.0
34,2,-124.288772511705,24.1966485175017,304.020433087215,-122.79000624700345,2.4418054029340226,9.499367028925663,0.0280675948527359,-15.5418882369995,85.214,2021.06.18 14:46:26:928,-156.226566006149,-229.116335289572,124.608832297748,9.809705488452362,9.666063680846424,-5.23476878842062,-8.12588350974561,1.6725832379867,0.4026506599529327,0.33475956061249335,0.1566541542447002,-0.5042582430616793,0.4496710590113002,4.909442415497218,4.683238742892372,11.704393767363342,1.0,1.0
35,2,-124.228149378411,24.0199498684607,308.805735935675,-122.61161184694951,0.3567888001078643,9.507707184620484,0.0290338892728201,-15.3709478378296,85.714,2021.06.18 14:46:27:428,-158.658311634144,-233.212050583617,125.700605241617,9.797036690824843,9.643833415017363,-5.19746213828567,-8.12341740018894,1.72580560456927,-0.025337595255038536,-0.04446053165812103,0.07461330026990076,0.004932219113339187,0.10644473316513992,4.886741115519785,4.763220608910232,11.704393767363342,1.0,1.0
36,2,-124.110321849858,23.9155281136889,313.598779800835,-122.10275549146294,1.017712710973143,9.523425968185615,0.0304637704782609,-15.3072988002672,86.214,2021.06.18 14:46:27:928,-160.763611427798,-237.354848468482,127.129572161687,9.781415186972383,9.60603925984062,-5.10502696281161,-8.1372409310875,1.84393405476841,-0.03124300770491928,-0.07558831035348845,0.18487035094812043,-0.027647061797122063,0.23625690039827996,4.861790616085361,4.647048690943676,11.704393767363342,1.0,1.0
37,2,-124.190592756895,23.744612845305,318.264083149277,-123.10887515217449,-2.0122393214230954,9.384790883236882,0.0288804765566797,-15.2473230361938,86.714,2021.06.18 14:46:28:428,-163.708401893533,-240.973885865748,128.152431734089,9.61910139343118,9.438690507904369,-5.15571212818574,-7.90616917067188,1.85424731713589,-0.32462758708240713,-0.3346975038725013,-0.10137033074826007,0.46214352083124055,0.02062652473495996,4.776553598018972,4.665749947210372,11.704393767363342,1.0,1.0
38,2,-124.329874038696,23.5207546552022,322.862579345703,-124.29219824689947,-2.366646189449966,9.181576204415686,0.0265274070412048,-15.5775535106659,87.214,2021.06.18 14:46:28:928,-166.952508845945,-244.469269318133,128.848243903045,9.412215701789027,9.24517104180326,-5.20885470157678,-7.63812937112609,1.76539424061775,-0.4137713832843062,-0.3870389322022163,-0.10628514678208134,0.5360795990915808,-0.1777061530362798,4.8193453883657345,4.768850532140299,11.704393767363342,1.0,1.0
39,2,-124.470614256682,23.1463460569029,327.498162163629,-125.0355306413033,-1.4866647888076443,9.158233478303865,0.0271833137899374,-15.7954994837443,87.714,2021.06.18 14:46:29:428,-170.437838360976,-248.261409646283,128.733235749972,9.426795386039334,9.298928143327633,-5.33836869172648,-7.61392699767769,1.54738703480474,0.029159368500614846,0.10751420304874415,-0.25902798029939866,0.04840474689680008,-0.43601441162602006,5.151803273806274,5.150519400674828,11.704393767363342,1.0,1.0
40,2,-124.283600141417,22.8603102126211,332.167630753427,-123.17168612736424,3.727689027878114,9.212675769903962,0.0269195176065642,-15.5868940353394,88.214,2021.06.18 14:46:29:928,-172.41011420843,-252.89949729455,129.041889971901,9.516091742682612,9.414195797378905,-5.15097395983417,-7.8800095035791,1.38885547979822,0.17859271328655524,0.23053530810254586,0.3747894637846194,-0.5321650118028192,-0.3170631100130401,5.04945506764561,5.040012802707681,11.704393767363342,1.0,1.0
41,2,-124.247137069703,22.4918671184116,336.78561062283,-122.69550556753971,0.9523611196490549,9.280939643447654,0.0245031572425687,-15.8608583344353,88.714,2021.06.18 14:46:30:428,-175.11361334693,-257.216840465265,128.837470360403,9.634289083822521,9.562515386722817,-5.16542513639582,-8.0473650148108,1.17380817400084,0.23639468227981908,0.29663917868782264,-0.028902353123299918,-0.33471102246340223,-0.43009461159476015,5.098053258171682,5.093953243365108,11.704393767363342,1.0,1.0
42,2,-124.180405722724,22.1042515083596,341.472326208044,-121.95181116320592,1.487388808667589,9.23906996840333,0.0200317955080025,-16.4596545961168,89.214,2021.06.18 14:46:30:928,-177.73927051924,-261.727878600659,128.493599060111,9.652059918153828,9.608879387685423,-5.08507492219634,-8.15307157596054,0.911974548189734,0.035541668662613546,0.09272800192521302,0.16070042839895926,-0.21141312229947928,-0.5236672516222118,5.230849655328089,5.219534523832703,11.704393767363342,1.0,1.0
43,2,-124.141084688519,21.7098298554027,346.096582255233,-121.47226830365568,0.9590857191004716,9.142693898458287,0.0187538124406728,-17.2548999786377,89.714,2021.06.18 14:46:31:428,-180.462823380775,-266.13165445717,128.022715190676,9.615441530713616,9.593679081985165,-5.00872378797191,-8.18238133699011,0.646558197266464,-0.07323677488042435,-0.030400611400516198,0.15270226844886103,-0.05861952205913923,-0.53083270184654,5.199299337647224,5.177932211217599,11.704393767363342,1.0,1.0
44,2,-123.890834451836,21.3512602476316,350.832766523985,-119.35101742326911,4.242501760773138,9.33356392909387,0.0204810201755294,-17.0529300119275,90.214,2021.06.18 14:46:31:928,-182.201844514733,-271.23877289449,127.732610159693,9.877395835525355,9.865873472784902,-4.83584437994132,-8.59942256863743,0.476958185434341,0.5239086096234793,0.5443887815994728,0.34575881606117953,-0.8340824632946386,-0.33920002366424606,5.402870918888251,5.395076759154287,11.704393767363342,1.0,1.0
45,2,-123.930050178811,20.7130061961986,355.569040934245,-119.5794424566745,-0.4568500668107731,9.424482492580104,0.0196450326168229,-17.0005416870117,90.714,2021.06.18 14:46:32:428,-185.64318553889,-275.953480903835,125.760172780081,10.116873552388473,10.116824332311143,-4.99396660696704,-8.79831984525119,-0.0315579494668374,0.4789554337262345,0.5019017190524835,-0.3162444540514393,-0.39779455322752,-1.0170322698023568,6.161315514921971,5.837062588145478,11.704393767363342,1.0,1.0
46,2,-123.876020484014,20.0848667949712,360.295762928254,-119.09148386692655,0.9759171794958945,9.408294380938344,0.0184093297850588,-17.2481384277344,91.214,2021.06.18 14:46:32:928,-188.614784044293,-280.942007771126,123.729121556363,10.267709329045292,10.253142855015701,-4.9851344719815,-8.95965248777101,-0.546732530954778,0.30167155331363915,0.27263704540911604,0.01766426997108006,-0.32266528503964054,-1.0303491629758812,6.151501203475774,5.806530632227601,11.704393767363342,1.0,1.0
47,2,-124.082983676518,19.070519598845,365.050593866366,-120.33304225143668,-2.4831167690202562,9.381193040417735,0.0190390345876022,-17.2743530273438,91.714,2021.06.18 14:46:33:428,-193.344121639911,-285.751134284991,119.2737394503,10.587976495165366,10.4769882480284,-5.29114577500352,-9.04273515795899,-1.52904006253893,0.6405343322401471,0.44769078602539736,-0.6120226060440412,-0.16616534037596153,-1.964615063168304,8.083610680303183,6.7449486224644675,11.704393767363342,1.0,1.0
48,2,-124.303073183113,18.6848272096127,369.610709374104,-122.68533007098068,-4.704575639088006,9.177568601089366,0.0182722324182136,-17.1868114471436,92.214,2021.06.18 14:46:33:928,-197.323134878495,-289.231574653012,118.40919066611,10.323531055920327,10.20957108497944,-5.51342202799307,-8.59287607733808,-1.52969007426445,-0.5288908784900777,-0.5348343260979185,-0.44455250597910023,0.8997181612418217,-0.0013000234510398556,5.356627307216851,5.286398727695146,11.704393767363342,1.0,1.0
49,2,-124.257797455119,18.7211708888829,374.04350779881,-123.1578076648328,-0.9449551877042381,9.026307392867551,0.017695610693163,-17.5021424694596,92.714,2021.06.18 14:46:34:428,-199.41541170319,-292.795262433033,120.0539584848,9.919515800453112,9.869505373495027,-5.39809522926381,-8.26242725918035,-0.994815258222206,-0.8080305109344295,-0.6801314229688273,0.2306535974585202,0.6608976363154575,1.069749632084488,4.447780804179186,4.1324923357008885,11.704393767363342,1.0,1.0
50,2,-124.158206091987,18.5395071241591,378.21523030599,-122.40133317975699,1.5129489701516263,8.232120923624507,0.0193488364567982,-17.133451461792,93.214,2021.06.18 14:46:34:928,-201.339762723496,-296.727797150412,120.256556901206,9.106597466186997,9.044112222626325,-4.84625534626211,-7.63608374851172,-1.06496549977197,-1.62583666853223,-1.650786301737405,1.1036797660034008,1.2526870213372607,-0.14030048309952803,4.38280757860466,4.3781224460656905,11.704393767363342,1.0,1.0
51,2,-124.263752054285,18.3769714920609,381.884892499005,-123.92688437720157,-3.0511023948891705,7.434943084522343,0.0196794086241941,-17.0306348624053,93.714,2021.06.18 14:46:35:428,-204.037967836933,-299.515266209888,120.395917955531,8.262590628178428,8.192186791312627,-4.57234213337952,-6.79747098846913,-1.07632683934989,-1.688013676017139,-1.7038508626273945,0.5478264257651801,1.6772255200851802,-0.02272267915583992,3.8819732218520273,3.879470916467042,11.704393767363342,1.0,1.0
52,2,-124.207273231362,18.6726151952204,384.978301138248,-124.54735579314064,-1.2409428318781295,6.456778010156058,0.0187845639191307,-17.2618732992208,94.214,2021.06.18 14:46:35:928,-205.038187658535,-301.622122332996,123.254728250007,7.019056822669993,6.998232678004179,-3.96860814378419,-5.76414868099144,-0.540275915051406,-2.487067611016869,-2.387908226616897,1.2074679791906595,2.066644614955381,1.0721018485969678,3.6894550701702795,2.3322269218502782,11.704393767363342,1.0,1.0
53,2,-124.226381494365,18.6258570644834,387.518496452121,-125.3687363030585,-1.6427610198357172,5.425908888355862,0.0208130147156866,-16.7652225494385,94.714,2021.06.18 14:46:36:428,-206.54925328494,-303.626833638479,123.768283634716,5.974782351440403,5.940956929302092,-3.43884157506372,-4.84451626660865,-0.634866057732788,-2.0885489424591803,-2.1145514974041735,1.0595331374409405,1.8392648287655788,-0.189180285362764,2.562406267319381,2.5104156519656344,11.704393767363342,1.0,1.0
54,2,-124.431516156878,18.845967283703,388.896361432757,-132.52319340725978,-14.30891420840257,3.8447610884746504,0.0198825535016272,-17.1038589114235,95.214,2021.06.18 14:46:36:928,-208.101862007869,-303.566695073826,125.623267171524,4.2820188327901025,4.25836364763985,-2.87817945727478,-3.13843017562316,-0.449471165736514,-3.3855270373006014,-3.3651865633244835,1.1213242355778794,3.4121721819709805,0.370789783992548,2.419746766771777,1.5537729864667256,11.704393767363342,1.0,1.0
55,2,-124.488524048417,18.8310987861068,390.287648801451,-134.61954702754807,-4.192707240576567,3.331831054828376,0.0200853467397252,-16.9712066650391,95.714,2021.06.18 14:46:37:428,-209.167910398785,-304.471791262701,125.976798539101,3.7494364230488646,3.724768110458871,-2.61626194953432,-2.65123950033003,-0.429390281438828,-1.0651648194824759,-1.0671910743619586,0.5238350154809206,0.9743813505862597,0.040161768595372016,1.4424433128381726,1.3984485270794575,11.704393767363342,1.0,1.0
56,2,-124.558458880843,18.7460464049723,390.640533732477,-139.64182627693964,-10.044558498783147,2.2535896355302336,0.0200853467397252,-16.9712066650391,96.214,2021.06.18 14:46:37:928,-209.834781898111,-304.645132556498,125.541742949807,2.808661307512526,2.716100056647981,-2.0696987616886,-1.75884807575522,-0.715107560157776,-1.8815502310726773,-2.01733610762178,1.0931263756914396,1.7847828491496203,-0.571434557437896,0.8148853701745224,0.6890317850059772,11.704393767363342,1.0,1.0
